arrival_time,capacity,company_name,date,destination,flying_class,flying_number,flying_type,source,ticket_price
14:30,6,Varesh,پنج شنبه 09 شهریور,BUS,Y,6824,با ضمانت-چارتری,IKA,"9,084,200"
18:30,9,Varesh,پنج شنبه 09 شهریور,BUS,BoeingY,6824,چارتری,IKA,"10,000,000"
18:30,9,Varesh,پنج شنبه 09 شهریور,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"14,365,700"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,Y,2277,با ضمانت-چارتری,IKA,"8,450,400"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,Y,2277,با ضمانت-چارتری,IKA,"8,450,400"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,Y,2277,با ضمانت-چارتری,IKA,"8,450,400"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,Y,2277,چارتری,IKA,"8,457,885"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,320W,2277,چارتری,IKA,"8,470,000"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,320Y,2277,چارتری,IKA,"8,470,000"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,Y,2277,چارتری,IKA,"8,537,400"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,320W,2277,چارتری,IKA,"9,000,000"
20:15,5,Qeshm,چهارشنبه 08 شهریور,BUS,Y,2277,چارتری,IKA,"9,000,000"
20:15,2,Qeshm,چهارشنبه 08 شهریور,BUS,320C,2277,بیزنس-چارتری,IKA,"11,000,000"
18:30,9,Varesh,سه شنبه 07 شهریور,BUS,Y,6824,چارتری,IKA,"8,639,775"
18:30,9,Varesh,سه شنبه 07 شهریور,BUS,Y,6824,چارتری,IKA,"8,721,000"
18:30,9,Varesh,سه شنبه 07 شهریور,BUS,737Y,6824,چارتری,IKA,"9,000,000"
18:30,7,Varesh,سه شنبه 07 شهریور,BUS,M80Y,6824,چارتری,IKA,"9,000,000"
18:30,7,Varesh,سه شنبه 07 شهریور,BUS,Y,6824,با ضمانت-چارتری,IKA,"9,084,200"
18:00,9,Varesh,سه شنبه 07 شهریور,BUS,BoeingY,6824,چارتری,IKA,"10,000,000"
18:00,9,Varesh,سه شنبه 07 شهریور,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"14,365,700"
18:00,4,Aseman,یکشنبه 22 مرداد,BUS,Y,546,چارتری,IKA,"7,578,750"
18:00,4,Aseman,یکشنبه 22 مرداد,BUS,Y,546,چارتری,IKA,"7,650,000"
18:00,4,Aseman,یکشنبه 22 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"8,450,400"
18:00,2,Aseman,یکشنبه 22 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"8,450,400"
18:00,3,Aseman,یکشنبه 22 مرداد,BUS,Boeing 737Y,546,چارتری,IKA,"8,470,000"
18:00,2,Aseman,یکشنبه 22 مرداد,BUS,737E,546,چارتری,IKA,"8,470,000"
18:00,4,Aseman,یکشنبه 22 مرداد,BUS,734Y,546,چارتری,IKA,"9,000,000"
18:00,4,Aseman,یکشنبه 22 مرداد,BUS,Y,546,چارتری,IKA,"9,000,000"
18:00,5,Aseman,یکشنبه 22 مرداد,BUS,734C,546,بیزنس-چارتری,IKA,"10,000,000"
20:30,9,Iraqi,شنبه 04 شهریور,BGW,Y,114,چارتری,IKA,"3,951,136"
20:30,4,Iraqi,شنبه 04 شهریور,BGW,B737 MAXY,114,چارتری,IKA,"4,048,858"
20:30,4,Iraqi,شنبه 04 شهریور,BGW,B737 MAXY,114,چارتری,IKA,"4,070,000"
17:35,9,BAGHDAD,شنبه 04 شهریور,BGW,Y,552,چارتری,IKA,"5,183,865"
17:35,5,BAGHDAD,شنبه 04 شهریور,BGW,737Y,552,چارتری,IKA,"8,500,000"
20:30,9,Iraqi,شنبه 04 شهریور,BGW,J,114,چارتری,IKA,"8,718,800"
12:00,5,Iraqi,یکشنبه 22 مرداد,BGW,B737 MAXY,1112,چارتری,IKA,"4,070,000"
12:00,2,Iraqi,یکشنبه 22 مرداد,BGW,B737 MAXC,1112,بیزنس-چارتری,IKA,"5,923,700"
21:00,7,Meraj,یکشنبه 22 مرداد,BGW,321W,4819,چارتری,IKA,"6,000,000"
21:00,6,Meraj,یکشنبه 22 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"8,500,000"
20:30,5,Iraqi,شنبه 21 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,070,000"
20:30,2,Iraqi,شنبه 21 مرداد,BGW,B737 MAXC,114,بیزنس-چارتری,IKA,"5,923,700"
17:35,5,BAGHDAD,شنبه 21 مرداد,BGW,737Y,552,چارتری,IKA,"8,500,000"
21:00,7,Meraj,جمعه 20 مرداد,BGW,320W,4819,چارتری,IKA,"6,000,000"
21:00,6,Meraj,جمعه 20 مرداد,BGW,320C,4819,بیزنس-چارتری,IKA,"8,500,000"
20:30,7,Iraqi,پنج شنبه 19 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,048,858"
20:30,9,Iraqi,پنج شنبه 19 مرداد,BGW,Y,114,چارتری,IKA,"5,396,353"
08:30,9,Aseman,چهارشنبه 18 مرداد,BGW,Y,6568,چارتری,IKA,"3,839,900"
12:00,9,Iraqi,چهارشنبه 18 مرداد,BGW,Y,1112,چارتری,IKA,"3,951,136"
21:00,7,Meraj,چهارشنبه 18 مرداد,BGW,321W,4819,چارتری,IKA,"7,000,000"
12:00,9,Iraqi,چهارشنبه 18 مرداد,BGW,J,1112,چارتری,IKA,"8,718,800"
21:00,6,Meraj,چهارشنبه 18 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"9,000,000"
08:00,9,Aseman,سه شنبه 17 مرداد,BGW,Y,6568,چارتری,IKA,"3,839,900"
08:00,9,Aseman,سه شنبه 17 مرداد,BGW,737Y,6568,چارتری,IKA,"3,898,000"
20:30,9,Iraqi,سه شنبه 17 مرداد,BGW,Y,114,چارتری,IKA,"3,951,136"
20:30,9,Iraqi,سه شنبه 17 مرداد,BGW,Y,114,چارتری,IKA,"5,430,000"
21:00,7,Meraj,سه شنبه 17 مرداد,BGW,321W,4819,چارتری,IKA,"6,000,000"
21:00,6,Meraj,سه شنبه 17 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"8,500,000"
12:00,9,Iraqi,دوشنبه 16 مرداد,BGW,Y,1112,چارتری,IKA,"3,951,136"
12:00,9,Iraqi,دوشنبه 16 مرداد,BGW,Y,1112,چارتری,IKA,"5,200,000"
21:00,7,Meraj,یکشنبه 15 مرداد,BGW,321W,4819,چارتری,IKA,"5,500,000"
12:00,9,Iraqi,یکشنبه 15 مرداد,BGW,Y,1112,چارتری,IKA,"5,916,200"
21:00,5,Meraj,یکشنبه 15 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"8,000,000"
12:00,9,Iraqi,یکشنبه 15 مرداد,BGW,J,1112,چارتری,IKA,"8,660,800"
12:30,7,Taban,شنبه 14 مرداد,BGW,Y,7285,چارتری,IKA,"3,839,900"
17:35,4,BAGHDAD,شنبه 14 مرداد,BGW,Y,552,چارتری,IKA,"3,940,950"
20:30,9,Iraqi,شنبه 14 مرداد,BGW,Y,114,چارتری,IKA,"3,951,136"
12:30,7,Taban,شنبه 14 مرداد,BGW,320Y,7285,چارتری,IKA,"4,000,000"
12:30,9,Taban,شنبه 14 مرداد,BGW,320Y,7285,چارتری,IKA,"4,000,000"
17:35,4,BAGHDAD,شنبه 14 مرداد,BGW,737Y,552,چارتری,IKA,"4,000,000"
20:30,9,Iraqi,شنبه 14 مرداد,BGW,Y,114,چارتری,IKA,"5,270,000"
17:35,9,BAGHDAD,شنبه 14 مرداد,BGW,Y,552,چارتری,IKA,"6,300,000"
12:30,9,Taban,شنبه 14 مرداد,BGW,320C,7285,بیزنس-چارتری,IKA,"6,500,000"
20:30,9,Iraqi,شنبه 14 مرداد,BGW,J,114,چارتری,IKA,"8,718,800"
12:00,6,Iraqi,جمعه 13 مرداد,BGW,Y,1112,چارتری,IKA,"3,951,136"
20:00,6,Meraj,جمعه 13 مرداد,BGW,321W,4819,چارتری,IKA,"4,770,100"
20:00,4,Meraj,جمعه 13 مرداد,BGW,Y,4819,چارتری,IKA,"4,795,016"
21:00,9,Meraj,جمعه 13 مرداد,BGW,Y,4819,چارتری,IKA,"4,800,000"
21:00,9,Meraj,جمعه 13 مرداد,BGW,Y,4819,چارتری,IKA,"4,850,143"
21:00,7,Meraj,جمعه 13 مرداد,BGW,320W,4819,چارتری,IKA,"5,500,000"
20:00,5,Meraj,جمعه 13 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"7,900,000"
21:00,5,Meraj,جمعه 13 مرداد,BGW,320C,4819,بیزنس-چارتری,IKA,"7,900,000"
20:30,2,Iraqi,پنج شنبه 12 مرداد,BGW,Y,114,چارتری,IKA,"3,951,136"
21:00,5,Meraj,چهارشنبه 11 مرداد,BGW,Y,4819,چارتری,IKA,"3,669,520"
21:00,5,Meraj,چهارشنبه 11 مرداد,BGW,L,4819,چارتری,IKA,"3,745,000"
21:00,6,Meraj,چهارشنبه 11 مرداد,BGW,321W,4819,چارتری,IKA,"3,801,100"
08:30,9,Aseman,چهارشنبه 11 مرداد,BGW,Y,6568,چارتری,IKA,"3,839,900"
12:00,6,Iraqi,چهارشنبه 11 مرداد,BGW,Y,1112,چارتری,IKA,"3,951,136"
21:00,7,Meraj,چهارشنبه 11 مرداد,BGW,321W,4819,چارتری,IKA,"4,000,000"
21:00,6,Meraj,چهارشنبه 11 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"7,500,000"
08:00,9,Aseman,سه شنبه 10 مرداد,BGW,Y,6568,چارتری,IKA,"3,839,900"
11:40,9,Taban,سه شنبه 10 مرداد,BGW,Y,7285,چارتری,IKA,"3,839,900"
08:00,9,Aseman,سه شنبه 10 مرداد,BGW,737Y,6568,چارتری,IKA,"3,898,000"
20:30,3,Iraqi,سه شنبه 10 مرداد,BGW,Y,114,چارتری,IKA,"3,951,136"
11:40,9,Taban,سه شنبه 10 مرداد,BGW,320Y,7285,چارتری,IKA,"4,000,000"
11:40,6,Taban,سه شنبه 10 مرداد,BGW,320Y,7285,چارتری,IKA,"4,000,000"
11:40,9,Taban,سه شنبه 10 مرداد,BGW,Y,7285,چارتری,IKA,"4,105,000"
11:40,9,Taban,سه شنبه 10 مرداد,BGW,320C,7285,بیزنس-چارتری,IKA,"5,500,000"
08:00,4,Meraj,دوشنبه 09 مرداد,BGW,Y,4821,چارتری,IKA,"3,949,149"
08:00,7,Meraj,دوشنبه 09 مرداد,BGW,321W,4821,چارتری,IKA,"4,000,000"
08:00,6,Meraj,دوشنبه 09 مرداد,BGW,321C,4821,بیزنس-چارتری,IKA,"7,500,000"
12:00,9,Iraqi,جمعه 03 شهریور,BGW,Y,1112,چارتری,IKA,"3,951,136"
12:00,9,Iraqi,جمعه 03 شهریور,BGW,J,1112,چارتری,IKA,"8,718,800"
20:30,9,Iraqi,پنج شنبه 02 شهریور,BGW,Y,114,چارتری,IKA,"3,951,136"
20:30,5,Iraqi,پنج شنبه 02 شهریور,BGW,B737 MAXY,114,چارتری,IKA,"4,048,858"
20:30,5,Iraqi,پنج شنبه 02 شهریور,BGW,B737 MAXY,114,چارتری,IKA,"4,070,000"
20:30,2,Iraqi,پنج شنبه 02 شهریور,BGW,B737 MAXC,114,چارتری,IKA,"5,882,909"
20:30,2,Iraqi,پنج شنبه 02 شهریور,BGW,B737 MAXC,114,بیزنس-چارتری,IKA,"5,923,700"
12:00,9,Iraqi,چهارشنبه 01 شهریور,BGW,Y,1112,چارتری,IKA,"3,951,136"
20:30,5,Iraqi,سه شنبه 31 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,048,858"
20:30,5,Iraqi,سه شنبه 31 مرداد,BGW,Y,114,چارتری,IKA,"4,066,337"
20:30,4,Iraqi,سه شنبه 31 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,070,000"
21:00,7,Meraj,سه شنبه 31 مرداد,BGW,321W,4819,چارتری,IKA,"5,500,000"
08:00,9,Aseman,سه شنبه 31 مرداد,BGW,737Y,6568,چارتری,IKA,"5,836,000"
21:00,6,Meraj,سه شنبه 31 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"7,000,000"
20:30,9,Iraqi,سه شنبه 31 مرداد,BGW,J,114,چارتری,IKA,"8,664,100"
12:00,9,Iraqi,یکشنبه 29 مرداد,BGW,Y,1112,چارتری,IKA,"3,951,136"
12:00,5,Iraqi,یکشنبه 29 مرداد,BGW,B737 MAXY,1112,چارتری,IKA,"4,048,858"
21:00,7,Meraj,یکشنبه 29 مرداد,BGW,321W,4819,چارتری,IKA,"5,500,000"
12:00,2,Iraqi,یکشنبه 29 مرداد,BGW,B737 MAXC,1112,چارتری,IKA,"5,882,909"
21:00,6,Meraj,یکشنبه 29 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"7,000,000"
20:30,5,Iraqi,شنبه 28 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,048,858"
20:30,5,Iraqi,شنبه 28 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,070,000"
20:30,2,Iraqi,شنبه 28 مرداد,BGW,B737 MAXC,114,چارتری,IKA,"5,882,909"
20:30,9,Iraqi,شنبه 28 مرداد,BGW,Y,114,چارتری,IKA,"5,919,200"
17:35,5,BAGHDAD,شنبه 28 مرداد,BGW,737Y,552,چارتری,IKA,"8,500,000"
20:30,9,Iraqi,شنبه 28 مرداد,BGW,J,114,چارتری,IKA,"8,665,300"
21:00,7,Meraj,جمعه 27 مرداد,BGW,320W,4819,چارتری,IKA,"6,000,000"
21:00,6,Meraj,جمعه 27 مرداد,BGW,320C,4819,بیزنس-چارتری,IKA,"8,500,000"
08:30,9,Aseman,چهارشنبه 25 مرداد,BGW,Y,6568,چارتری,IKA,"3,839,900"
08:30,9,Aseman,چهارشنبه 25 مرداد,BGW,737Y,6568,چارتری,IKA,"3,898,000"
12:00,9,Iraqi,چهارشنبه 25 مرداد,BGW,Y,1112,چارتری,IKA,"3,951,136"
12:00,5,Iraqi,چهارشنبه 25 مرداد,BGW,B737 MAXY,1112,چارتری,IKA,"4,048,858"
12:00,5,Iraqi,چهارشنبه 25 مرداد,BGW,B737 MAXY,1112,چارتری,IKA,"4,070,000"
12:00,9,Iraqi,چهارشنبه 25 مرداد,BGW,Y,1112,چارتری,IKA,"5,917,300"
21:00,7,Meraj,چهارشنبه 25 مرداد,BGW,321W,4819,چارتری,IKA,"7,000,000"
12:00,9,Iraqi,چهارشنبه 25 مرداد,BGW,J,1112,چارتری,IKA,"8,662,500"
21:00,6,Meraj,چهارشنبه 25 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"9,000,000"
08:00,9,Aseman,سه شنبه 24 مرداد,BGW,737Y,6568,چارتری,IKA,"3,898,000"
20:30,5,Iraqi,سه شنبه 24 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,048,858"
20:30,5,Iraqi,سه شنبه 24 مرداد,BGW,B737 MAXY,114,چارتری,IKA,"4,070,000"
21:00,7,Meraj,سه شنبه 24 مرداد,BGW,321W,4819,چارتری,IKA,"7,000,000"
21:00,6,Meraj,سه شنبه 24 مرداد,BGW,321C,4819,بیزنس-چارتری,IKA,"9,000,000"
12:00,4,Iraqi,دوشنبه 23 مرداد,BGW,B737 MAXY,1112,چارتری,IKA,"4,070,000"
18:30,7,Varesh,جمعه 20 مرداد,BUS,Y,6824,چارتری,IKA,"7,752,000"
18:30,7,Varesh,جمعه 20 مرداد,BUS,M80Y,6824,چارتری,IKA,"8,000,000"
18:30,7,Varesh,جمعه 20 مرداد,BUS,Y,6824,چارتری,IKA,"8,000,000"
18:30,7,Varesh,جمعه 20 مرداد,BUS,Y,6824,با ضمانت-چارتری,IKA,"8,078,200"
18:00,9,Varesh,جمعه 20 مرداد,BUS,BoeingY,6824,چارتری,IKA,"10,000,000"
18:00,9,Varesh,جمعه 20 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"11,498,600"
18:00,3,Aseman,پنج شنبه 19 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"6,579,200"
18:00,4,Aseman,پنج شنبه 19 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"6,579,200"
18:00,4,Aseman,پنج شنبه 19 مرداد,BUS,Boeing 737Y,546,چارتری,IKA,"6,610,000"
18:00,3,Aseman,پنج شنبه 19 مرداد,BUS,W,546,چارتری,IKA,"6,640,200"
18:00,3,Aseman,پنج شنبه 19 مرداد,BUS,Y,546,چارتری,IKA,"7,000,000"
18:00,4,Aseman,پنج شنبه 19 مرداد,BUS,Y,546,چارتری,IKA,"7,000,000"
18:00,2,Aseman,پنج شنبه 19 مرداد,BUS,737W,546,چارتری,IKA,"7,075,000"
20:30,9,Varesh,پنج شنبه 19 مرداد,BUS,Y,6824,چارتری,IKA,"7,267,500"
20:30,6,Varesh,پنج شنبه 19 مرداد,BUS,737Y,6824,چارتری,IKA,"7,500,000"
20:30,9,Varesh,پنج شنبه 19 مرداد,BUS,737Y,6824,چارتری,IKA,"7,500,000"
20:15,6,Qeshm,چهارشنبه 18 مرداد,BUS,Y,2277,با ضمانت-چارتری,IKA,"5,643,700"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,Y,2277,با ضمانت-چارتری,IKA,"5,643,700"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,320Y,2277,چارتری,IKA,"5,680,000"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,Y,2277,چارتری,IKA,"5,747,400"
20:15,6,Qeshm,چهارشنبه 18 مرداد,BUS,Y,2277,چارتری,IKA,"5,900,000"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,Y,2277,چارتری,IKA,"6,000,000"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,Y,2277,با ضمانت-چارتری,IKA,"6,111,500"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,320W,2277,چارتری,IKA,"6,500,000"
20:15,8,Qeshm,چهارشنبه 18 مرداد,BUS,320Y,2277,چارتری,IKA,"6,500,000"
20:15,3,Qeshm,چهارشنبه 18 مرداد,BUS,320Y,2277,چارتری,IKA,"6,500,000"
18:00,9,Varesh,سه شنبه 17 مرداد,BUS,BoeingY,6824,چارتری,IKA,"10,000,000"
18:30,4,Varesh,سه شنبه 17 مرداد,BUS,M80Y,6824,چارتری,IKA,"10,000,000"
18:30,4,Varesh,سه شنبه 17 مرداد,BUS,Y,6824,چارتری,IKA,"10,000,000"
18:30,4,Varesh,سه شنبه 17 مرداد,BUS,Y,6824,با ضمانت-چارتری,IKA,"10,090,200"
18:00,9,Varesh,سه شنبه 17 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"11,498,600"
18:30,8,Varesh,دوشنبه 16 مرداد,BUS,737Y,6824,چارتری,IKA,"7,500,000"
18:30,8,Varesh,دوشنبه 16 مرداد,BUS,Y,6824,چارتری,IKA,"7,500,000"
18:30,8,Varesh,دوشنبه 16 مرداد,BUS,Y,6824,با ضمانت-چارتری,IKA,"7,575,200"
18:30,9,Varesh,دوشنبه 16 مرداد,BUS,BoeingY,6824,چارتری,IKA,"10,000,000"
18:30,9,Varesh,دوشنبه 16 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"11,498,600"
18:00,3,Aseman,یکشنبه 15 مرداد,BUS,W,546,چارتری,IKA,"6,578,355"
18:00,3,Aseman,یکشنبه 15 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"6,579,200"
18:00,4,Aseman,یکشنبه 15 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"6,579,200"
18:00,4,Aseman,یکشنبه 15 مرداد,BUS,Boeing 737Y,546,چارتری,IKA,"6,610,000"
18:00,3,Aseman,یکشنبه 15 مرداد,BUS,W,546,چارتری,IKA,"6,640,200"
18:00,4,Aseman,یکشنبه 15 مرداد,BUS,Y,546,چارتری,IKA,"7,000,000"
18:00,3,Aseman,یکشنبه 15 مرداد,BUS,Y,546,چارتری,IKA,"7,000,000"
18:00,4,Aseman,یکشنبه 15 مرداد,BUS,737W,546,چارتری,IKA,"7,075,000"
18:00,4,Aseman,یکشنبه 15 مرداد,BUS,737W,546,چارتری,IKA,"7,500,000"
18:00,4,Aseman,یکشنبه 15 مرداد,BUS,734C,546,بیزنس-چارتری,IKA,"8,500,000"
11:00,4,Aseman,شنبه 14 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"7,047,000"
11:00,4,Aseman,شنبه 14 مرداد,BUS,Y,546,چارتری,IKA,"7,048,238"
11:00,4,Aseman,شنبه 14 مرداد,BUS,Boeing 737Y,546,چارتری,IKA,"7,075,000"
11:00,4,Aseman,شنبه 14 مرداد,BUS,Y,546,چارتری,IKA,"7,114,500"
11:00,4,Aseman,شنبه 14 مرداد,BUS,Y,546,چارتری,IKA,"7,500,000"
11:00,2,Aseman,شنبه 14 مرداد,BUS,Y,546,چارتری,IKA,"8,000,000"
11:00,2,Aseman,شنبه 14 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"8,078,200"
11:00,2,Aseman,شنبه 14 مرداد,BUS,737W,546,چارتری,IKA,"8,100,000"
11:00,4,Aseman,شنبه 14 مرداد,BUS,734C,546,بیزنس-چارتری,IKA,"8,500,000"
18:30,7,Varesh,جمعه 13 مرداد,BUS,Y,6824,چارتری,IKA,"6,719,825"
18:00,9,Varesh,جمعه 13 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"6,720,100"
18:30,7,Varesh,جمعه 13 مرداد,BUS,Y,6824,چارتری,IKA,"6,783,000"
18:00,9,Varesh,جمعه 13 مرداد,BUS,BoeingY,6824,چارتری,IKA,"7,000,000"
18:30,7,Varesh,جمعه 13 مرداد,BUS,M80Y,6824,چارتری,IKA,"7,000,000"
18:30,7,Varesh,جمعه 13 مرداد,BUS,Y,6824,چارتری,IKA,"7,000,000"
18:30,7,Varesh,جمعه 13 مرداد,BUS,Y,6824,با ضمانت-چارتری,IKA,"7,072,200"
20:30,6,Varesh,پنج شنبه 19 مرداد,BUS,Y,6824,با ضمانت-چارتری,IKA,"7,575,200"
18:00,5,Aseman,پنج شنبه 19 مرداد,BUS,Y,546,چارتری,IKA,"7,650,000"
18:00,5,Aseman,پنج شنبه 19 مرداد,BUS,734C,546,بیزنس-چارتری,IKA,"8,500,000"
20:30,9,Varesh,پنج شنبه 19 مرداد,BUS,BoeingY,6824,چارتری,IKA,"10,000,000"
20:30,9,Varesh,پنج شنبه 19 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"11,498,600"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,Y,2277,چارتری,IKA,"6,500,000"
20:15,5,Qeshm,چهارشنبه 18 مرداد,BUS,W,2277,چارتری,IKA,"6,695,000"
20:15,2,Qeshm,چهارشنبه 18 مرداد,BUS,320C,2277,بیزنس-چارتری,IKA,"9,000,000"
20:15,2,Qeshm,چهارشنبه 18 مرداد,BUS,320C,2277,بیزنس-چارتری,IKA,"9,500,000"
18:00,5,Aseman,پنج شنبه 12 مرداد,BUS,Y,546,چارتری,IKA,"6,000,000"
18:00,2,Aseman,پنج شنبه 12 مرداد,BUS,W,546,چارتری,IKA,"6,108,473"
20:30,5,Varesh,پنج شنبه 12 مرداد,BUS,Y,6824,چارتری,IKA,"6,108,473"
18:00,5,Aseman,پنج شنبه 12 مرداد,BUS,Y,546,با ضمانت-چارتری,IKA,"6,111,500"
18:00,5,Aseman,پنج شنبه 12 مرداد,BUS,Boeing 737Y,546,چارتری,IKA,"6,145,000"
18:00,2,Aseman,پنج شنبه 12 مرداد,BUS,W,546,چارتری,IKA,"6,165,900"
20:30,5,Varesh,پنج شنبه 12 مرداد,BUS,Y,6824,چارتری,IKA,"6,165,900"
20:30,5,Varesh,پنج شنبه 12 مرداد,BUS,Y,6824,با ضمانت-چارتری,IKA,"6,438,400"
20:30,5,Varesh,پنج شنبه 12 مرداد,BUS,Y,6824,چارتری,IKA,"6,500,000"
20:30,9,Varesh,پنج شنبه 12 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"6,720,100"
20:15,4,Qeshm,چهارشنبه 11 مرداد,BUS,W,2277,چارتری,IKA,"5,168,708"
20:15,1,Qeshm,چهارشنبه 11 مرداد,BUS,Y,2277,با ضمانت-چارتری,IKA,"5,175,900"
20:15,5,Qeshm,چهارشنبه 11 مرداد,BUS,Y,2277,با ضمانت-چارتری,IKA,"5,175,900"
20:15,4,Qeshm,چهارشنبه 11 مرداد,BUS,Y,2277,با ضمانت-چارتری,IKA,"5,175,900"
20:15,4,Qeshm,چهارشنبه 11 مرداد,BUS,320W,2277,چارتری,IKA,"5,215,000"
20:15,5,Qeshm,چهارشنبه 11 مرداد,BUS,Y,2277,چارتری,IKA,"5,268,450"
20:15,5,Qeshm,چهارشنبه 11 مرداد,BUS,Y,2277,چارتری,IKA,"5,300,000"
20:15,5,Qeshm,چهارشنبه 11 مرداد,BUS,Y,2277,چارتری,IKA,"5,300,000"
20:15,1,Qeshm,چهارشنبه 11 مرداد,BUS,Y,2277,چارتری,IKA,"5,500,000"
20:15,4,Qeshm,چهارشنبه 11 مرداد,BUS,W,2277,چارتری,IKA,"5,665,000"
18:30,7,Varesh,سه شنبه 10 مرداد,BUS,Y,6824,چارتری,IKA,"5,759,850"
18:30,7,Varesh,سه شنبه 10 مرداد,BUS,Y,6824,چارتری,IKA,"5,814,000"
18:00,9,Varesh,سه شنبه 10 مرداد,BUS,BoeingY,6824,چارتری,IKA,"6,000,000"
18:30,6,Varesh,سه شنبه 10 مرداد,BUS,M80Y,6824,چارتری,IKA,"6,000,000"
18:30,6,Varesh,سه شنبه 10 مرداد,BUS,Y,6824,چارتری,IKA,"6,000,000"
18:30,7,Varesh,سه شنبه 10 مرداد,BUS,Y,6824,با ضمانت-چارتری,IKA,"6,066,200"
18:00,9,Varesh,سه شنبه 10 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"6,720,100"
18:30,7,Varesh,دوشنبه 09 مرداد,BUS,Y,6824,چارتری,IKA,"5,759,850"
18:30,7,Varesh,دوشنبه 09 مرداد,BUS,Y,6824,چارتری,IKA,"5,814,000"
18:30,9,Varesh,دوشنبه 09 مرداد,BUS,BoeingY,6824,با ضمانت-چارتری,IKA,"6,720,100"
