departure_city,arrival_city,company_name,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T,year,month,day,dep_flight_time,duration_sec
Lar,Dubai,Dubai,Charter,6,Y,6727920,1402,5,21,morning,6420
Lar,Dubai,Dubai,Charter,6,Y,6800000,1402,5,21,morning,6300
Mashhad,Kish_Island,Kish,Scheduled,6,RR,1793130,1402,5,21,afternoon,9660
Sharjah,Mashhad,Arabia,Charter,4,Y,17534600,1402,5,21,afternoon,10020
Mashhad,Kish_Island,Kish,Charter,6,RR,1803500,1402,5,21,afternoon,9600
Al_Najaf,Tehran,Varesh,Charter,9,Y,3600000,1402,5,21,afternoon,7380
Al_Najaf,Tehran,Varesh,Charter,5,Y,3800000,1402,5,21,afternoon,7860
Sharjah,Mashhad,Arabia,Charter,4,Y,17400000,1402,5,21,afternoon,9660
Al_Najaf,Tehran,Iranair,Charter,6,Y,4255400,1402,5,21,afternoon,8340
Mashhad,Kish_Island,Caspian,Charter,2,W,1565410,1402,5,21,afternoon,10140
Mashhad,Kish_Island,Caspian,Charter,1,Y,1758412,1402,5,21,afternoon,10020
Mashhad,Kish_Island,Caspian,Charter,1,Y,1763325,1402,5,21,afternoon,9960
Al_Najaf,Tehran,Iranair,Scheduled,8,M,5070000,1402,5,21,afternoon,7920
Al_Najaf,Tehran,Iranair,Scheduled,6,V,6872500,1402,5,21,afternoon,7920
Istanbul,Tehran,Mahan,Charter,6,Y,5900000,1402,5,21,afternoon,13200
Al_Najaf,Mashhad,Taban,Charter,9,Y,5635000,1402,5,21,afternoon,10920
Tehran,Al_Najaf,Zagros,Charter,7,Y,3752400,1402,5,21,afternoon,7860
Dubai,Tehran,Dubai,Charter,5,Y,9587200,1402,5,21,afternoon,10380
Tehran,Baghdad,Taban,Charter,1,Y,3950000,1402,5,21,afternoon,8160
Tehran,Baghdad,Taban,Charter,5,C,5500000,1402,5,21,afternoon,7080
Tehran,Al_Najaf,Zagros,Charter,7,Y,3700000,1402,5,21,afternoon,7320
Tehran,Al_Najaf,Zagros,Charter,6,Y,3800000,1402,5,21,afternoon,8160
Dubai,Tehran,Dubai,Charter,5,Y,9500000,1402,5,21,afternoon,8940
Istanbul,Tehran,Mahan,Scheduled,5,C,23185600,1402,5,21,afternoon,13680
Istanbul,Tehran,Mahan,Scheduled,5,Y,16287600,1402,5,21,afternoon,13140
Istanbul,Tehran,Qeshm,Charter,5,Y,4084441,1402,5,21,afternoon,12840
Istanbul,Tehran,Qeshm,Charter,6,Y,4100000,1402,5,21,afternoon,13020
Istanbul,Tehran,Qeshm,Charter,6,W,4142000,1402,5,21,afternoon,12900
Istanbul,Tehran,Qeshm,Charter,6,W,4200000,1402,5,21,afternoon,13320
Istanbul,Tehran,Qeshm,Charter,6,Y,4300000,1402,5,21,afternoon,13920
Al_Najaf,Mashhad,ATA,Charter,6,Y,5663800,1402,5,21,afternoon,10740
Al_Najaf,Mashhad,ATA,Charter,6,Y,5448400,1402,5,21,afternoon,10860
Tbilisi,Tehran,Aseman,Charter,3,C,5060200,1402,5,21,afternoon,8100
Tbilisi,Tehran,Aseman,Charter,4,Y,4356000,1402,5,21,afternoon,8880
Tbilisi,Tehran,Aseman,Charter,4,Y,4300000,1402,5,21,afternoon,8880
Tbilisi,Tehran,Aseman,Charter,5,Y,4500000,1402,5,21,afternoon,8880
Tbilisi,Tehran,Aseman,Charter,5,Y,5000000,1402,5,21,afternoon,9060
Dubai,Tehran,Mahan,Scheduled,1,C,48400000,1402,5,21,afternoon,9600
Dubai,Tehran,Mahan,Scheduled,7,Y,30510000,1402,5,21,afternoon,9060
Isfahan,Dubai,Dubai,Charter,7,Y,7000000,1402,5,21,afternoon,8400
Tehran,Gorgan,Qeshm,Scheduled,1,A,1127908,1402,5,21,afternoon,6240
Muscat,Shiraz,Salam,Charter,5,Y,4900000,1402,5,21,afternoon,8220
Kish_Island,Tehran,Zagros,Charter,5,Y,1986900,1402,5,21,afternoon,9780
Kish_Island,Tehran,Zagros,Charter,5,Y,1836500,1402,5,21,afternoon,8760
Kish_Island,Tehran,Zagros,Charter,5,Y,1786600,1402,5,21,afternoon,8400
Al_Najaf,Tehran,Caspian,Charter,9,Y,3752400,1402,5,21,afternoon,7500
Al_Najaf,Tehran,Caspian,Charter,9,Y,3700000,1402,5,21,afternoon,7920
Al_Najaf,Tehran,Caspian,Charter,9,Y,3800000,1402,5,21,afternoon,8520
Al_Najaf,Tehran,Caspian,Charter,9,Y,4000000,1402,5,21,afternoon,8160
Istanbul,Tehran,Airtour,Charter,4,Y39,4154800,1402,5,21,afternoon,13320
Istanbul,Tehran,Airtour,Scheduled,4,Y39,4100000,1402,5,21,afternoon,12720
Baghdad,Mashhad,Taban,Charter,7,Y,5694168,1402,5,21,afternoon,10380
Baghdad,Mashhad,Taban,Charter,1,C,6125000,1402,5,21,afternoon,10440
Urmia,Tehran,Mahan,Scheduled,7,Y,1192700,1402,5,21,afternoon,7620
Al_Najaf,Tehran,Zagros,Charter,7,Y,3953600,1402,5,21,afternoon,8280
Baghdad,Tehran,Baghdad,Charter,9,Y,4943871,1402,5,21,afternoon,7680
Baghdad,Tehran,Baghdad,Charter,3,Y,5610000,1402,5,21,afternoon,7800
Kish_Island,Tehran,Caspian,Scheduled,5,J,1753600,1402,5,21,afternoon,8700
Kish_Island,Tehran,Caspian,Scheduled,5,J,1743928,1402,5,21,afternoon,8700
Kish_Island,Tehran,Caspian,Charter,4,W,1642000,1402,5,21,afternoon,9540
Kish_Island,Tehran,Caspian,Charter,4,Y,1657500,1402,5,21,afternoon,8760
Kish_Island,Tehran,Caspian,Charter,4,Y,1663450,1402,5,21,afternoon,8820
Kish_Island,Tehran,Caspian,Charter,4,Y,1665000,1402,5,21,afternoon,8760
Kish_Island,Tehran,Caspian,Charter,4,Y,1700000,1402,5,21,afternoon,8820
Kish_Island,Tehran,Caspian,Charter,4,W,1751000,1402,5,21,afternoon,9540
Tehran,Dubai,Dubai,Charter,4,C,22162200,1402,5,21,afternoon,9660
Tehran,Dubai,Dubai,Charter,2,Y,4714100,1402,5,21,afternoon,9900
Tehran,Dubai,Dubai,Charter,2,Y,4859000,1402,5,21,afternoon,9900
Tehran,Dubai,Dubai,Charter,2,Y,4800000,1402,5,21,afternoon,10260
Kish_Island,Tehran,Mahan,Charter,9,BH,1705500,1402,5,21,afternoon,8340
Kish_Island,Tehran,Mahan,Charter,9,Y,1753600,1402,5,21,afternoon,10020
Tehran,Al_Najaf,Iranair,Charter,9,Y,4000000,1402,5,21,afternoon,8400
Tehran,Al_Najaf,Iranair,Scheduled,4,V,7219000,1402,5,21,afternoon,8460
Tehran,Al_Najaf,Iranair,Scheduled,4,M,5417500,1402,5,21,afternoon,8460
Mashhad,Baghdad,Meraj,Charter,4,Y,5515000,1402,5,21,afternoon,10380
Mashhad,Baghdad,Meraj,Charter,4,Y,5573365,1402,5,21,afternoon,10380
Tehran,Yerevan,Airtour,Scheduled,7,Y,7200000,1402,5,21,afternoon,8040
Tehran,Yerevan,Airtour,Charter,7,Y,7273400,1402,5,21,afternoon,7560
Shiraz,Muscat,Salam,Charter,5,Y,4700000,1402,5,21,afternoon,8460
Baghdad,Tehran,Iraqi,Charter,8,Y,5101457,1402,5,21,afternoon,7260
Baghdad,Tehran,Iraqi,Charter,9,J,8598500,1402,5,21,afternoon,7680
Al_Najaf,Mashhad,Caspian,Charter,7,Y,5764400,1402,5,21,afternoon,10500
Al_Najaf,Mashhad,Caspian,Charter,7,Y,5642200,1402,5,21,afternoon,11460
Al_Najaf,Mashhad,Caspian,Charter,6,Y,6300000,1402,5,21,afternoon,11460
Tehran,Yerevan,Varesh,Charter,9,Y,5286500,1402,5,21,afternoon,8220
Tehran,Yerevan,Varesh,Charter,6,Y,5563200,1402,5,21,afternoon,8580
Tehran,Yerevan,Varesh,Charter,9,Y,5500000,1402,5,21,afternoon,8280
Tehran,Istanbul,Mahan,Scheduled,5,C,22659600,1402,5,21,afternoon,12720
Tehran,Istanbul,Mahan,Scheduled,5,Y,9936600,1402,5,21,afternoon,13920
Tehran,Istanbul,Meraj,Charter,5,Y,7200000,1402,5,21,afternoon,13140
Tehran,Istanbul,Mahan,Charter,5,W,7521600,1402,5,21,afternoon,13320
Dubai,Mashhad,Dubai,Charter,1,Y,12907000,1402,5,21,afternoon,10440
Dubai,Mashhad,Dubai,Charter,1,Y,12800000,1402,5,21,afternoon,9960
Tehran,Ahwaz,Zagros,Charter,2,Y,1550000,1402,5,21,afternoon,6540
Tehran,Dubai,Mahan,Charter,5,Y,4466600,1402,5,21,afternoon,9780
Tehran,Dubai,Mahan,Scheduled,7,C,15898600,1402,5,21,afternoon,9120
Tehran,Dubai,Mahan,Scheduled,7,Y,5608600,1402,5,21,afternoon,9840
Mashhad,Baghdad,Taban,Charter,7,Y,5800000,1402,5,21,afternoon,10380
Tehran,Baghdad,Baghdad,Charter,9,Y,4003900,1402,5,21,afternoon,7680
Tehran,Ahwaz,Caspian,Charter,6,Y,1550000,1402,5,21,afternoon,6720
Al_Najaf,Tehran,Iranair,Charter,6,Y,4255400,1402,5,21,afternoon,7560
Tehran,Baghdad,Baghdad,Charter,9,Y,4185000,1402,5,21,afternoon,7680
Al_Najaf,Tehran,Iranair,Charter,8,Y,4600000,1402,5,21,afternoon,7980
Al_Najaf,Tehran,Iranair,Scheduled,8,V,6872500,1402,5,21,afternoon,8220
Al_Najaf,Tehran,Iranair,Scheduled,8,M,5070000,1402,5,21,afternoon,8220
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8078200,1402,5,21,afternoon,5280
Tehran,Al_Najaf,Aseman,Charter,7,Y,4400000,1402,5,21,afternoon,7680
Tehran,Al_Najaf,Aseman,Charter,7,Y,4456600,1402,5,21,afternoon,8220
Dubai,Bandar_Abbas,Dubai,Charter,5,FS,6630000,1402,5,21,afternoon,5880
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8000000,1402,5,21,afternoon,5580
Mashhad,Kish_Island,Sepehran,Charter,4,Y,1803500,1402,5,21,evening,9960
Tehran,Istanbul,Iranair,Scheduled,7,RV,8757500,1402,5,21,evening,13560
Tehran,Istanbul,Iranair,Scheduled,7,RQ,7556500,1402,5,21,evening,14040
Tehran,Al_Najaf,Zagros,Charter,7,Y,3853000,1402,5,21,evening,7620
Kish_Island,Tehran,Kish,Charter,9,RR,1743928,1402,5,21,evening,9240
Tehran,Al_Najaf,Zagros,Charter,7,Y,3800000,1402,5,21,evening,7920
Tehran,Al_Najaf,Zagros,Charter,7,Y,4200000,1402,5,21,evening,7620
Baghdad,Mashhad,Iraqi,Charter,3,XY,7269000,1402,5,21,evening,10680
Tehran,Istanbul,Qeshm,Charter,5,W,8000000,1402,5,21,evening,12540
Tehran,Istanbul,Qeshm,Charter,5,Y,8000000,1402,5,21,evening,13260
Tehran,Ahwaz,Kish,Charter,9,C,1996700,1402,5,21,evening,7860
Tehran,Ahwaz,Kish,Scheduled,9,RR,1205256,1402,5,21,evening,7320
Tehran,Ahwaz,Kish,Scheduled,9,RR,1207200,1402,5,21,evening,6660
Yerevan,Tehran,Airtour,Scheduled,5,Y,5900000,1402,5,21,evening,9060
Gheshm_Island,Dubai,Qeshm,Charter,4,S,8062610,1402,5,21,evening,6180
Gheshm_Island,Dubai,Qeshm,Charter,5,Y,7536210,1402,5,21,evening,6120
Gheshm_Island,Dubai,Qeshm,Charter,7,B,6799430,1402,5,21,evening,5400
Gheshm_Island,Dubai,Qeshm,Charter,5,H,6077140,1402,5,21,evening,5880
Yerevan,Tehran,Airtour,Charter,4,Y,6971600,1402,5,21,evening,7980
Tehran,Istanbul,Airtour,Charter,7,Y,7575200,1402,5,21,evening,12300
Tehran,Istanbul,Airtour,Scheduled,6,Y,7500000,1402,5,21,evening,12960
Bandar_Abbas,Dubai,Dubai,Charter,4,Y,4953600,1402,5,21,evening,6240
Bandar_Abbas,Dubai,Dubai,Charter,8,Y,5800000,1402,5,21,evening,6180
Yerevan,Tehran,Varesh,Charter,6,Y,5200000,1402,5,21,evening,8280
Ahwaz,Tehran,Caspian,Charter,6,Y,1550000,1402,5,21,evening,7140
Mashhad,Dubai,Dubai,Charter,6,Y,8500000,1402,5,21,evening,10080
Kish_Island,Tehran,Kish,Charter,6,RR,1743928,1402,5,21,evening,9720
Al_Najaf,Tehran,Aseman,Charter,9,Y,4255400,1402,5,21,evening,7680
Al_Najaf,Tehran,Aseman,Charter,4,C,6569200,1402,5,21,evening,8520
Baghdad,Mashhad,Taban,Charter,9,Y,5390000,1402,5,21,night,10920
Baghdad,Mashhad,Taban,Charter,9,Y,5497800,1402,5,21,night,11160
Baghdad,Mashhad,Taban,Charter,5,C,5880000,1402,5,21,night,11280
Tabriz,Istanbul,ATA,Charter,6,Y,6066200,1402,5,21,night,11460
Tabriz,Istanbul,ATA,Charter,4,Y,6000000,1402,5,21,night,10440
Tehran,Isfahan,Iranair,Charter,9,Y,973500,1402,5,21,night,6420
Tehran,Isfahan,Iranair,Scheduled,1,Y,973500,1402,5,21,night,5880
Tehran,Baghdad,Iraqi,Charter,1,Y,4126800,1402,5,21,night,8220
Baghdad,Mashhad,Meraj,Charter,9,Y,6008310,1402,5,21,night,10500
Dubai,Tehran,Mahan,Scheduled,1,C,48400000,1402,5,21,night,9420
Dubai,Tehran,Mahan,Scheduled,7,Y,30510000,1402,5,21,night,10260
Al_Najaf,Tehran,Zagros,Charter,7,Y,4758400,1402,5,21,night,7920
Al_Najaf,Tehran,Zagros,Charter,7,Y,5000000,1402,5,21,night,8340
Tehran,Tabriz,Kish,Scheduled,9,C,1927798,1402,5,21,night,6660
Tehran,Tabriz,Kish,Charter,9,RR,1138608,1402,5,21,night,6840
Ahwaz,Tehran,Kish,Charter,9,C,1996700,1402,5,21,night,7380
Tehran,Tabriz,Kish,Charter,9,RR,1139600,1402,5,21,night,7020
Tehran,Tabriz,Kish,Charter,9,C,1940100,1402,5,21,night,7620
Ahwaz,Tehran,Kish,Charter,9,C,2010000,1402,5,21,night,6840
Istanbul,Tehran,Mahan,Charter,6,W,8673000,1402,5,21,night,12780
Istanbul,Tehran,Mahan,Charter,6,Y,9000000,1402,5,21,night,13800
Istanbul,Tehran,Mahan,Scheduled,4,C,23185600,1402,5,21,night,12840
Istanbul,Tehran,Mahan,Scheduled,4,Y,16287600,1402,5,21,night,12840
Dubai,Gheshm_Island,Qeshm,Charter,4,Y,10115480,1402,5,21,night,6000
Dubai,Gheshm_Island,Qeshm,Charter,5,B,9424696,1402,5,21,night,5760
Dubai,Gheshm_Island,Qeshm,Charter,9,H,8862290,1402,5,21,night,5580
Dubai,Gheshm_Island,Qeshm,Charter,5,K,8043216,1402,5,21,night,5280
Gheshm_Island,Tehran,Chabahar,Charter,5,Y,1646000,1402,5,21,night,9000
Gheshm_Island,Tehran,Chabahar,Scheduled,6,Y,1682000,1402,5,21,night,9060
Gheshm_Island,Tehran,Chabahar,Charter,4,Y,1682000,1402,5,21,night,8520
Tehran,Ankara,Qeshm,Charter,4,C,8078200,1402,5,21,night,11640
Tehran,Ankara,Qeshm,Charter,6,Y,7575200,1402,5,21,night,12060
Tehran,Ankara,Qeshm,Charter,6,Y,7197900,1402,5,21,night,11640
Tehran,Ankara,Qeshm,Charter,4,Y,7197900,1402,5,21,night,11700
Tehran,Ankara,Qeshm,Charter,4,W,7500000,1402,5,21,night,11340
Tehran,Ankara,Qeshm,Charter,4,C,8000000,1402,5,21,night,11580
Dubai,Tehran,Dubai,Charter,6,Y,10500000,1402,5,21,night,9360
Dubai,Tehran,Dubai,Charter,8,Y,10593200,1402,5,21,night,9360
Tehran,Izmir,Caspian,Charter,7,Y,8480600,1402,5,21,night,12780
Tehran,Izmir,Caspian,Charter,7,Y,8063790,1402,5,21,night,13200
Isfahan,Tehran,Iranair,Scheduled,2,Y,973500,1402,5,21,night,6180
Tehran,Ahwaz,Karun,Charter,2,Y,1790000,1402,5,21,night,7320
Istanbul,Tehran,Iranair,Scheduled,2,RV,8757500,1402,5,21,night,13200
Istanbul,Tehran,Iranair,Scheduled,2,RK,7106000,1402,5,21,night,13620
Bandar_Abbas,Tehran,Zagros,Charter,5,Y,2107800,1402,5,21,night,8880
Istanbul,Tehran,Qeshm,Charter,5,Y,4500000,1402,5,21,night,12720
Istanbul,Tehran,Qeshm,Charter,5,W,4600000,1402,5,21,night,13440
Istanbul,Tehran,Qeshm,Charter,9,Y,4799000,1402,5,21,night,13140
Tehran,Shiraz,Kish,Charter,9,C,2115000,1402,5,21,night,7620
Tehran,Shiraz,Kish,Charter,9,RR,1326100,1402,5,21,night,7200
Tabriz,Tehran,Kish,Charter,1,C,1940100,1402,5,21,night,6600
Istanbul,Tehran,ATA,Charter,2,Y,6400000,1402,5,21,night,13560
Istanbul,Tehran,ATA,Charter,5,Y,4800000,1402,5,21,night,12900
Istanbul,Tehran,ATA,Charter,7,Y,4948600,1402,5,21,night,13680
Abadan,Tehran,Aseman,Scheduled,1,Y,1278300,1402,5,21,night,7500
Abadan,Tehran,Aseman,Charter,1,Y,1275330,1402,5,21,night,7440
Mashhad,Al_Najaf,Taban,Charter,9,Y,7000000,1402,5,21,night,11700
Istanbul,Tabriz,Airtour,Scheduled,6,Y54,4850000,1402,5,21,night,10620
Istanbul,Tabriz,Airtour,Scheduled,5,Y34,3850000,1402,5,21,night,11580
Istanbul,Tabriz,Airtour,Charter,5,Y34,3903300,1402,5,21,night,11400
Istanbul,Tabriz,Airtour,Charter,6,Y54,4909300,1402,5,21,night,11280
Istanbul,Tabriz,Airtour,Charter,9,Y,4859330,1402,5,21,night,10500
Tehran,Ahwaz,Karun,Charter,9,Y,1790000,1402,5,21,night,6840
Kish_Island,Tehran,Kish,Charter,9,RR,1743928,1402,5,21,night,9060
Kish_Island,Tehran,Kish,Charter,9,RR,1753600,1402,5,21,night,9180
Tehran,Izmir,Airtour,Charter,5,J,10090200,1402,5,22,mid_night,12840
Tehran,Izmir,Airtour,Scheduled,5,J,10000000,1402,5,22,mid_night,14220
Tehran,Izmir,Airtour,Scheduled,5,Y,8500000,1402,5,22,mid_night,12480
Tehran,Dubai,Dubai,Charter,4,C,22162200,1402,5,22,mid_night,10440
Tehran,Dubai,Dubai,Charter,8,Y,4714100,1402,5,22,mid_night,9900
Tehran,Dubai,Dubai,Charter,8,Y,4859000,1402,5,22,mid_night,9660
Tehran,Dubai,Dubai,Charter,5,Y,4800000,1402,5,22,mid_night,9960
Shiraz,Tehran,Kish,Scheduled,7,C,2136400,1402,5,22,mid_night,7320
Shiraz,Tehran,Kish,Charter,7,C,2130000,1402,5,22,mid_night,7920
Ankara,Tehran,Qeshm,Charter,4,C,5060200,1402,5,22,mid_night,12000
Ankara,Tehran,Qeshm,Charter,8,Y,3551200,1402,5,22,mid_night,11340
Ankara,Tehran,Qeshm,Charter,8,Y,3359913,1402,5,22,mid_night,11880
Ankara,Tehran,Qeshm,Charter,7,W,3410000,1402,5,22,mid_night,11640
Ankara,Tehran,Qeshm,Charter,7,Y,3500000,1402,5,22,mid_night,11220
Ankara,Tehran,Qeshm,Charter,4,C,5000000,1402,5,22,mid_night,11460
Izmir,Tehran,Caspian,Charter,7,Y,4500000,1402,5,22,mid_night,13800
Istanbul,Tabriz,Turkish,Charter,5,Y,5273400,1402,5,22,mid_night,12180
Istanbul,Tabriz,Turkish,Charter,5,Y,5445000,1402,5,22,mid_night,11700
Tehran,Istanbul,Pegasus,Charter,2,Y,8543778,1402,5,22,mid_night,13380
Mashhad,Al_Najaf,Zagros,Charter,6,Y,5759850,1402,5,22,mid_night,10500
Mashhad,Al_Najaf,Zagros,Charter,6,Y,6000000,1402,5,22,mid_night,10860
Mashhad,Al_Najaf,Zagros,Charter,7,Y,6200000,1402,5,22,mid_night,11160
Tehran,Ahwaz,ATA,Charter,5,Y,1550000,1402,5,22,mid_night,6960
Tehran,Bandar_Abbas,Zagros,Charter,5,Y,2107800,1402,5,22,mid_night,9000
Tehran,Bandar_Abbas,Zagros,Charter,5,Y,2035800,1402,5,22,mid_night,9120
Tehran,Tabriz,ATA,Charter,5,Y,1370800,1402,5,22,mid_night,6840
Izmir,Tehran,Airtour,Scheduled,5,J,6000000,1402,5,22,mid_night,12900
Izmir,Tehran,Airtour,Scheduled,8,Y55,4900000,1402,5,22,mid_night,13680
Izmir,Tehran,Airtour,Scheduled,7,Y47,4500000,1402,5,22,mid_night,13500
Izmir,Tehran,Airtour,Charter,5,J,6066200,1402,5,22,mid_night,13800
Izmir,Tehran,Airtour,Charter,8,Y55,4959600,1402,5,22,mid_night,13680
Izmir,Tehran,Airtour,Charter,7,Y47,4557200,1402,5,22,mid_night,13140
Mashhad,Al_Najaf,ATA,Charter,6,L,5663853,1402,5,22,mid_night,11400
Mashhad,Al_Najaf,ATA,Charter,6,L,5717100,1402,5,22,mid_night,10200
Mashhad,Al_Najaf,ATA,Charter,7,Y,6500000,1402,5,22,mid_night,11160
Tehran,Bandar_Abbas,Varesh,Charter,9,Y,2107800,1402,5,22,mid_night,8880
Ahwaz,Tehran,Karun,Charter,9,Y,1790000,1402,5,22,morning,7200
Mashhad,Al_Najaf,Airtour,Charter,9,Y,6770400,1402,5,22,morning,10620
Tehran,Istanbul,Mahan,Scheduled,4,C,22659600,1402,5,22,morning,14220
Tehran,Istanbul,Mahan,Charter,4,W,9152750,1402,5,22,morning,13440
Tehran,Kish_Island,Kish,Charter,9,RR,1743928,1402,5,22,morning,8880
Tehran,Kish_Island,Kish,Charter,9,RR,1753600,1402,5,22,morning,9060
Urmia,Istanbul,Turkish,Charter,6,W,5197742,1402,5,22,morning,10680
Urmia,Istanbul,Anadolujet,Charter,6,Y,5937063,1402,5,22,morning,10500
Ahwaz,Tehran,ATA,Charter,4,Y,1550000,1402,5,22,morning,7080
Shiraz,Kuwait,Iranair,Charter,4,Y,5100000,1402,5,22,morning,6420
Al_Najaf,Mashhad,Zagros,Charter,7,Y,5261400,1402,5,22,morning,10380
Al_Najaf,Mashhad,Zagros,Charter,7,Y,5200000,1402,5,22,morning,10980
Al_Najaf,Mashhad,Zagros,Charter,9,O,7000000,1402,5,22,morning,10920
Tabriz,Istanbul,Turkish,Charter,3,Y,7706000,1402,5,22,morning,11460
Tabriz,Istanbul,Turkish,Charter,2,Y,7637620,1402,5,22,morning,11280
Tabriz,Istanbul,Turkish,Charter,2,Y,7713240,1402,5,22,morning,11400
Dubai,Tehran,Dubai,Charter,8,Y,7072200,1402,5,22,morning,10080
Tehran,Ankara,Mahan,Charter,6,Y,7424300,1402,5,22,morning,11760
Tehran,Ankara,Mahan,Scheduled,6,C,14534600,1402,5,22,morning,11760
Tehran,Ankara,Mahan,Scheduled,6,Y,9611600,1402,5,22,morning,12120
Mashhad,Kermanshah,Sepehran,Charter,6,Y,2313500,1402,5,22,morning,9600
Baghdad,Mashhad,Baghdad,Charter,3,Y,5254600,1402,5,22,morning,10560
Baghdad,Mashhad,Baghdad,Charter,3,Y,5940000,1402,5,22,morning,10680
Dubai,Tehran,Dubai,Charter,8,Y,7000000,1402,5,22,morning,9060
Tehran,Dubai,Qeshm,Charter,3,J,13385540,1402,5,22,morning,9420
Tehran,Dubai,Qeshm,Charter,3,C,11543340,1402,5,22,morning,9480
Tehran,Dubai,Qeshm,Charter,3,Z,9964340,1402,5,22,morning,10320
Tehran,Dubai,Qeshm,Charter,9,Y,9221030,1402,5,22,morning,9900
Tehran,Dubai,Qeshm,Charter,9,B,8378910,1402,5,22,morning,9840
Tehran,Dubai,Qeshm,Charter,9,H,6911580,1402,5,22,morning,9780
Tehran,Dubai,Qeshm,Charter,9,K,6227320,1402,5,22,morning,8880
Tehran,Dubai,Qeshm,Charter,9,L,5648400,1402,5,22,morning,10260
Tehran,Dubai,Qeshm,Charter,9,M,5174720,1402,5,22,morning,9720
Tehran,Dubai,Qeshm,Charter,3,N,4490460,1402,5,22,morning,9900
Zahedan,Tehran,Chabahar,Scheduled,8,Y,1681000,1402,5,22,morning,9480
Bandar_Abbas,Tehran,Zagros,Charter,4,Y,2107800,1402,5,22,morning,8820
Bandar_Abbas,Tehran,Zagros,Charter,4,Y,2035800,1402,5,22,morning,8760
Mashhad,Kish_Island,Zagros,Charter,4,Y,2315700,1402,5,22,morning,9540
Al_Najaf,Tehran,ATA,Charter,5,Y,4054200,1402,5,22,morning,8280
Chabahar,Tehran,Varesh,Charter,9,Y,2179400,1402,5,22,morning,10860
Chabahar,Tehran,Varesh,Charter,9,Y,2056700,1402,5,22,morning,10980
Tehran,Almaty,Kish,Charter,9,Y,15623200,1402,5,22,morning,14400
Tehran,Almaty,Kish,Charter,9,Y,15311300,1402,5,22,morning,14220
Al_Najaf,Tehran,ATA,Charter,5,Y,3898000,1402,5,22,morning,8040
Al_Najaf,Tehran,ATA,Charter,6,Y,4500000,1402,5,22,morning,7920
Tehran,Al_Najaf,Qeshm,Charter,9,Y,3853000,1402,5,22,morning,7800
Tehran,Al_Najaf,Qeshm,Charter,9,Y,3948600,1402,5,22,morning,7860
Tehran,Al_Najaf,Qeshm,Charter,5,Y,3853000,1402,5,22,morning,8100
Tehran,Al_Najaf,Qeshm,Charter,9,W,3900000,1402,5,22,morning,7380
Tehran,Al_Najaf,Qeshm,Charter,9,Y,4000000,1402,5,22,morning,7740
Tehran,Al_Najaf,Qeshm,Charter,9,W,4100000,1402,5,22,morning,8220
Tehran,Al_Najaf,Qeshm,Charter,5,C,5000000,1402,5,22,morning,8100
Bandar_Abbas,Tehran,Varesh,Charter,6,Y,2107800,1402,5,22,morning,9120
Bandar_Abbas,Tehran,Varesh,Charter,6,Y,1994000,1402,5,22,morning,9540
Mashhad,Kermanshah,Varesh,Charter,6,Y,2313700,1402,5,22,morning,9600
Mashhad,Kermanshah,Varesh,Charter,6,Y,2366974,1402,5,22,morning,9960
Mashhad,Al_Najaf,Caspian,Charter,7,Y,5800000,1402,5,22,morning,10140
Mashhad,Al_Najaf,Caspian,Charter,7,Y,5814000,1402,5,22,morning,10500
Mashhad,Al_Najaf,Caspian,Charter,8,Y,6500000,1402,5,22,morning,10980
Tehran,Istanbul,Qeshm,Charter,6,Y,10000000,1402,5,22,morning,12900
Dubai,Shiraz,Dubai,Charter,8,Y,8078200,1402,5,22,morning,7020
Mashhad,Baghdad,Meraj,Charter,7,Y,5490000,1402,5,22,morning,10380
Dubai,Shiraz,Dubai,Charter,5,FS,6732000,1402,5,22,morning,6900
Dubai,Shiraz,Dubai,Charter,8,Y,8000000,1402,5,22,morning,7320
Istanbul,Tabriz,ATA,Charter,6,Y,3359913,1402,5,22,morning,10500
Istanbul,Tabriz,ATA,Charter,3,Y,4000000,1402,5,22,morning,11760
Istanbul,Tabriz,ATA,Charter,9,Y,4797285,1402,5,22,morning,10680
Al_Najaf,Mashhad,Airtour,Charter,9,Y,6066200,1402,5,22,morning,10800
Al_Najaf,Mashhad,Airtour,Charter,9,Y57,5060200,1402,5,22,morning,10500
Al_Najaf,Mashhad,Airtour,Charter,7,Y,5000000,1402,5,22,morning,10680
Tehran,Kish_Island,Kish,Scheduled,9,C,2538900,1402,5,22,morning,10020
Tehran,Dubai,Mahan,Charter,2,Y,6241200,1402,5,22,morning,10140
Tehran,Dubai,Dubai,Charter,4,C,22162200,1402,5,22,morning,9960
Tehran,Dubai,Dubai,Charter,6,Y,6368000,1402,5,22,morning,9840
Tehran,Dubai,Dubai,Charter,6,Y,6177800,1402,5,22,morning,9480
Tehran,Dubai,Mahan,Charter,4,W,6209610,1402,5,22,morning,9840
Tehran,Dubai,Mahan,Charter,2,Y,6300000,1402,5,22,morning,9180
Al_Najaf,Mashhad,Qeshm,Charter,2,C,7474600,1402,5,22,morning,10920
Al_Najaf,Mashhad,Qeshm,Charter,2,Y,5462600,1402,5,22,morning,10860
