national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,fare_class_code,ticket_price_T,flight_sale_type,flight_capacity
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,143.0,1402-05-29,12:00,13:00,Armenia,6A-221,QQ,9033900,Charter,2.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,139.0,1402-05-29,12:00,13:00,Armenia,6A-60221,Q,8530900,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,137.0,1402-05-29,12:00,13:00,Armenia,6A-221,Q,8530900,Charter,2.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,131.0,1402-05-29,12:00,13:00,Armenia,6A-60221,XX,8178800,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,129.0,1402-05-29,12:00,13:00,Armenia,6A-60221,X,7927300,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,127.0,1402-05-29,12:00,13:00,Armenia,6A-221,LL,6820700,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,138.0,1402-05-29,12:00,13:00,Armenia,6A-60221,LL,6820700,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,148.0,1402-05-29,12:00,13:00,Armenia,6A-60221,L,6468600,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,138.0,1402-05-29,12:00,13:00,Armenia,6A-221,L,6468600,Charter,5.0
MHD,Mashhad,Shahid_Hashemi_Nejad,KIH,Kish_Island,Kish,1205,167.0,1402-05-29,12:00,14:00,Kish,Y9-7073,RR,1793130,Unknown,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,KIH,Kish_Island,Kish,1205,165.0,1402-05-29,12:00,14:00,Kish,Y9-7073,RP,1740890,Unknown,9.0
SHJ,Sharjah,Sharjah,MHD,Mashhad,Shahid_Hashemi_Nejad,1275,172.0,1402-05-29,12:00,14:20,Arabia,G9-205,S,9084200,Charter,4.0
MHD,Mashhad,Shahid_Hashemi_Nejad,KIH,Kish_Island,Kish,1205,166.0,1402-05-29,12:00,14:46,Kish,Y9-7073,RR,1803500,Unknown,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,170.0,1402-05-29,12:00,14:50,Iraqi,IA-1162,XY,5811600,Charter,3.0
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,170.0,1402-05-29,12:00,14:50,Iraqi,IA-1162,XC,8553000,Charter,1.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,138.0,1402-05-29,12:00,14:18,Armenia,6A-60221,L,6400000,Charter,6.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,129.0,1402-05-29,12:00,14:09,Armenia,6A-221,L,6400000,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,139.0,1402-05-29,12:00,14:19,Armenia,6A-60221,Q,8450000,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,138.0,1402-05-29,12:00,14:18,Armenia,6A-221,R,10750000,Charter,5.0
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,141.0,1402-05-29,12:00,14:21,Armenia,6A-60221,RR,11300000,Charter,5.0
SHJ,Sharjah,Sharjah,MHD,Mashhad,Shahid_Hashemi_Nejad,1275,160.0,1402-05-29,12:00,14:40,Arabia,G9-205,S,9000000,Charter,4.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,130.0,1402-05-29,12:05,13:40,Iranair,IR-5324,Y,5462600,Charter,6.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,119.0,1402-05-29,12:05,14:04,Iranair,IR-5324,K,5667500,Scheduled,
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,136.0,1402-05-29,12:05,14:21,Iranair,IR-5324,V,6868500,Scheduled,
THR,Tehran,Mehrabad,GSM,Gheshm_Island,Dayrestan,1085,166.0,1402-05-29,12:10,14:10,Qeshm,QB-1240,A,1682000,Scheduled,9.0
THR,Tehran,Mehrabad,GSM,Gheshm_Island,Dayrestan,1085,151.0,1402-05-29,12:10,14:41,Qeshm,QB-1240,A,1639520,Scheduled,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,SRY,Sari,Dasht-e-Naz,579,123.0,1402-05-29,12:15,13:30,Varesh,VRH-5802,Y,1659000,Charter,
SHJ,Sharjah,Sharjah,IKA,Tehran,Imam_Khomeini,1198,168.0,1402-05-29,12:20,13:50,Arabia,G9-201,Y,7464500,Charter,5.0
SHJ,Sharjah,Sharjah,IKA,Tehran,Imam_Khomeini,1198,167.0,1402-05-29,12:20,15:07,Arabia,G9-9201,P,5493500,Charter,9.0
SHJ,Sharjah,Sharjah,IKA,Tehran,Imam_Khomeini,1198,158.0,1402-05-29,12:20,14:58,Arabia,G9-201,Y,7400000,Charter,5.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,170.0,1402-05-29,12:30,14:15,Dubai,FZ-1927,Y,7072200,Charter,8.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,159.0,1402-05-29,12:30,15:09,Dubai,FZ-1927,Y,7000000,Charter,8.0
LRR,Lar,Larestan,DXB,Dubai,Dubai,286,106.0,1402-05-29,12:30,14:16,Dubai,FZ-268,Y,6653800,Charter,6.0
LRR,Lar,Larestan,DXB,Dubai,Dubai,286,103.0,1402-05-29,12:30,14:13,Dubai,FZ-268,Y,6727920,Charter,6.0
LRR,Lar,Larestan,DXB,Dubai,Dubai,286,99.0,1402-05-29,12:30,14:09,Dubai,FZ-268,Y,6800000,Charter,6.0
LRR,Lar,Larestan,DXB,Dubai,Dubai,286,92.0,1402-05-29,12:30,14:02,Dubai,FZ-268,Y,7159500,Charter,5.0
IST,Istanbul,Istanbul,IFN,Isfahan,Shahid_Beheshti,2254,236.0,1402-05-29,12:40,16:25,Iranair,IR-774,B,5060200,Charter,5.0
IST,Istanbul,Istanbul,IFN,Isfahan,Shahid_Beheshti,2254,232.0,1402-05-29,12:40,16:32,Iranair,IR-774,Y,5000000,Charter,5.0
IST,Istanbul,Istanbul,IFN,Isfahan,Shahid_Beheshti,2254,241.0,1402-05-29,12:40,16:41,Iranair,IR-774,RY,10521500,Scheduled,1.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,116.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,K,5681628,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,120.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,L,5102608,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,124.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,M,4628928,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,119.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,N,3944668,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,122.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,Q,3365748,Charter,4.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,125.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,J,12839848,Charter,3.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,121.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,C,10997648,Charter,3.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,109.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,Z,9418648,Charter,3.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,122.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,S,8102748,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,118.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,Y,7418488,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,129.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,B,6839568,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,119.0,1402-05-29,12:45,14:35,Qeshm,QB-2204,H,6365888,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,125.0,1402-05-29,12:45,14:50,Qeshm,QB-2204,Y,5645000,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,227.0,1402-05-29,12:45,16:32,Qeshm,QB-2212,Y,9499000,Charter,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,223.0,1402-05-29,12:45,16:28,Qeshm,QB-2212,Y,9500000,Charter,5.0
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,189.0,1402-05-29,13:00,15:30,ATA,I3-6642,Y,6569200,Charter,6.0
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,191.0,1402-05-29,13:00,16:11,ATA,I3-6642,Y,6239838,Charter,6.0
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,179.0,1402-05-29,13:00,15:59,ATA,I3-6642,Y,6370000,Charter,9.0
KSH,Kermanshah,Shahid_Ashrafi_Esfahani,THR,Tehran,Mehrabad,405,117.0,1402-05-29,13:05,15:02,Qeshm,QB-1290,A,882668,Scheduled,2.0
KWI,Kuwait,Kuwait,SYZ,Shiraz,Shahid_Dastghaib,450,115.0,1402-05-29,13:10,15:05,Iranair,IR-664,Y,7400000,Charter,9.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,142.0,1402-05-29,13:15,13:59,Aseman,EP-6585,C,7072200,Charter,4.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,146.0,1402-05-29,13:15,14:02,Aseman,EP-6585,Y,6066200,Charter,4.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,136.0,1402-05-29,13:15,15:31,Aseman,EP-6585,Y,5638590,Charter,4.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,140.0,1402-05-29,13:15,15:35,Aseman,EP-6585,W,5680000,Charter,3.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,144.0,1402-05-29,13:15,15:39,Aseman,EP-6585,W,6000000,Charter,3.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,146.0,1402-05-29,13:15,15:41,Aseman,EP-6585,Y,6000000,Charter,3.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,149.0,1402-05-29,13:15,15:44,Aseman,EP-6585,C,7000000,Charter,4.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,162.0,1402-05-29,13:30,15:45,Mahan,W5-62,C,35520000,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,165.0,1402-05-29,13:30,15:45,Mahan,W5-62,Y,25050000,Scheduled,
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,222.0,1402-05-29,13:55,17:40,Airtour,B9-9711,Y,5900000,Scheduled,7.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,211.0,1402-05-29,13:55,18:10,Airtour,B9-9711,Y,5965600,Charter,8.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,221.0,1402-05-29,13:55,17:36,Airtour,B9-9711,Y,6500000,Charter,7.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,140.0,1402-05-29,14:00,16:00,Armenia,6A-222,YY,11513700,Charter,5.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,141.0,1402-05-29,14:00,16:00,Armenia,6A-222,Y,10935400,Charter,5.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,133.0,1402-05-29,14:00,16:00,Armenia,6A-222,KK,8933300,Charter,5.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,131.0,1402-05-29,14:00,16:00,Armenia,6A-222,K,8484800,Charter,5.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,133.0,1402-05-29,14:00,16:00,Armenia,6A-222,RR,8354800,Charter,3.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,140.0,1402-05-29,14:00,16:00,Armenia,6A-60222,R,7935500,Charter,4.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,145.0,1402-05-29,14:00,16:00,Armenia,6A-222,R,7935500,Charter,3.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,153.0,1402-05-29,14:00,16:00,Zagros,ZO-4050,LB,1692330,Scheduled,2.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,132.0,1402-05-29,14:00,16:12,Armenia,6A-222,R,7858200,Charter,3.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,131.0,1402-05-29,14:00,16:11,Armenia,6A-60222,K,8404200,Charter,5.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,133.0,1402-05-29,14:00,16:13,Armenia,6A-60222,Y,10840200,Charter,6.0
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,176.0,1402-05-29,14:00,16:56,Salam,OV-545,Y,6500000,Charter,5.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,148.0,1402-05-29,14:00,16:28,Salam,OV-555,Y,4900000,Charter,5.0
MHD,Mashhad,Shahid_Hashemi_Nejad,SHJ,Sharjah,Sharjah,1275,162.0,1402-05-29,14:10,16:52,Arabia,G9-206,Y,15000000,Charter,4.0
BND,Bandar_Abbas,Bandar_Abbas,KIH,Kish_Island,Kish,251,93.0,1402-05-29,14:15,15:00,Qeshm,QB-1314,A,882668,Scheduled,9.0
KIH,Kish_Island,Kish,TBZ,Tabriz,Tabriz,1479,177.0,1402-05-29,14:15,16:30,Airtour,B9-973,Y491,1825900,Scheduled,9.0
KIH,Kish_Island,Kish,TBZ,Tabriz,Tabriz,1479,177.0,1402-05-29,14:15,16:30,Airtour,B9-973,Y491,1800000,Scheduled,9.0
KIH,Kish_Island,Kish,TBZ,Tabriz,Tabriz,1479,178.0,1402-05-29,14:15,16:30,Airtour,B9-973,Y,1725300,Scheduled,9.0
KIH,Kish_Island,Kish,TBZ,Tabriz,Tabriz,1479,174.0,1402-05-29,14:15,16:30,Airtour,B9-973,Y,1700000,Scheduled,9.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,139.0,1402-05-29,14:15,16:34,Meraj,MRJ-4802,Y,4890000,Charter,7.0
IKA,Tehran,Imam_Khomeini,SHJ,Sharjah,Sharjah,1198,172.0,1402-05-29,14:30,17:22,Arabia,G9-202,Y,11990000,Charter,4.0
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,161.0,1402-05-29,14:35,16:15,Aseman,EP-645,D,3499300,Scheduled,
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,154.0,1402-05-29,14:35,16:15,Aseman,EP-645,D,3465010,Scheduled,9.0
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,152.0,1402-05-29,14:35,16:15,Aseman,EP-645,Y,1696700,Scheduled,
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,155.0,1402-05-29,14:35,16:15,Aseman,EP-645,Y,1687866,Charter,9.0
IFN,Isfahan,Shahid_Beheshti,BND,Bandar_Abbas,Bandar_Abbas,752,138.0,1402-05-29,14:45,17:03,Kish,Y9-7138,RR,1307900,Unknown,9.0
GSM,Gheshm_Island,Dayrestan,IFN,Isfahan,Shahid_Beheshti,772,135.0,1402-05-29,14:55,16:25,Qeshm,QB-1261,A,1434400,Scheduled,
GSM,Gheshm_Island,Dayrestan,IFN,Isfahan,Shahid_Beheshti,772,133.0,1402-05-29,14:55,16:25,Qeshm,QB-1261,A,1400420,Scheduled,9.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,152.0,1402-05-29,15:00,16:45,Kish,Y9-7054,RR,1743928,Unknown,9.0
ZBR,Chabahar,Konarak,THR,Tehran,Mehrabad,1432,181.0,1402-05-29,15:00,17:45,Varesh,VRH-5887,Y,2179400,Charter,
ALA,Almaty,Almaty,IKA,Tehran,Imam_Khomeini,2382,243.0,1402-05-29,15:00,19:03,Kish,Y9-6078,Y,15500000,Charter,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,161.0,1402-05-29,15:10,17:50,Dubai,FZ-1928,Y,4859000,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,165.0,1402-05-29,15:10,17:50,Dubai,FZ-1928,Y,4714100,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,158.0,1402-05-29,15:10,17:48,Dubai,FZ-1928,Y,4800000,Charter,6.0
THR,Tehran,Mehrabad,ADU,Ardabil,Ardabil,389,121.0,1402-05-29,15:30,16:30,Aseman,EP-3710,Y,1025010,Charter,9.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,145.0,1402-05-29,15:30,16:30,Varesh,VRH-6813,Y,5514900,Charter,9.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,134.0,1402-05-29,15:30,17:00,Varesh,VRH-6813,Y,5764400,Charter,9.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,132.0,1402-05-29,15:30,17:42,Iranair,IR-5319,Y,5500000,Charter,5.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,126.0,1402-05-29,15:30,17:36,Varesh,VRH-6813,Y,5700000,Charter,9.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,130.0,1402-05-29,15:30,17:40,Varesh,VRH-6813,Y,5800000,Charter,9.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,136.0,1402-05-29,15:30,17:46,Iranair,IR-5319,Y,5563200,Charter,5.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,135.0,1402-05-29,15:30,17:45,Iranair,IR-5319,V,7219000,Scheduled,
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,121.0,1402-05-29,15:30,17:31,Iranair,IR-5319,K,6018000,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,165.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,K,7888400,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,168.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,K,7648460,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,172.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,L,7173200,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,158.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,J,16737100,Scheduled,3.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,173.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,J,16194216,Charter,3.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,174.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,C,14458500,Scheduled,3.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,161.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,C,13993660,Charter,3.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,163.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,B,9318900,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,163.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,B,9030040,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,162.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,H,8736500,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,163.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,H,8467540,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,169.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,L,6957770,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,164.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,M,6590700,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,161.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,M,6395170,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,157.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,N,5742600,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,163.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,N,5576196,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,161.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,Q,5027400,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,160.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,Q,4885400,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,181.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,V,4291700,Scheduled,1.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,162.0,1402-05-29,15:35,17:05,Qeshm,QB-2211,V,4174930,Charter,1.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,153.0,1402-05-29,15:35,18:08,Qeshm,QB-2211,V,4061795,Charter,1.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,157.0,1402-05-29,15:35,18:12,Qeshm,QB-2211,V,4230392,Charter,1.0
KIH,Kish_Island,Kish,BND,Bandar_Abbas,Bandar_Abbas,251,99.0,1402-05-29,15:45,16:30,Qeshm,QB-1315,A,882668,Scheduled,9.0
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,138.0,1402-05-29,16:00,18:18,Zagros,ZO-3085,Y,5500000,Charter,6.0
MHD,Mashhad,Shahid_Hashemi_Nejad,DXB,Dubai,Dubai,1287,170.0,1402-05-29,16:00,18:50,Dubai,FZ-8708,Y,8200000,Charter,6.0
SYZ,Shiraz,Shahid_Dastghaib,MCT,Muscat,Muscat,870,141.0,1402-05-29,16:00,18:21,Salam,OV-556,Y,4300000,Charter,5.0
SYZ,Shiraz,Shahid_Dastghaib,MCT,Muscat,Muscat,870,145.0,1402-05-29,16:00,18:25,Salam,OV-556,Y,4690000,Charter,5.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,124.0,1402-05-29,16:15,18:45,Qeshm,QB-2216,Y,4758400,Charter,5.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,120.0,1402-05-29,16:15,18:45,Qeshm,QB-2216,C,6066200,Charter,4.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,133.0,1402-05-29,16:15,18:28,Qeshm,QB-2216,Y,4700000,Charter,5.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,128.0,1402-05-29,16:15,18:23,Qeshm,QB-2216,Y,4800000,Charter,9.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,130.0,1402-05-29,16:15,18:25,Qeshm,QB-2216,C,6000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,225.0,1402-05-29,16:45,20:30,Meraj,MRJ-4807,Y,7900000,Charter,6.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,209.0,1402-05-29,16:45,20:14,Mahan,W5-114,Y,9600000,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,230.0,1402-05-29,16:45,20:35,Mahan,W5-114,Y,9301500,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,226.0,1402-05-29,16:45,20:31,Meraj,MRJ-4807,Y,7739200,Charter,6.0
DXB,Dubai,Dubai,MHD,Mashhad,Shahid_Hashemi_Nejad,1287,165.0,1402-05-29,16:55,18:40,Dubai,FZ-251,Y,8581200,Charter,8.0
THR,Tehran,Mehrabad,IFN,Isfahan,Shahid_Beheshti,330,106.0,1402-05-29,16:55,18:41,Iranair,IR-3510,Y,973500,Scheduled,
DXB,Dubai,Dubai,MHD,Mashhad,Shahid_Hashemi_Nejad,1287,171.0,1402-05-29,16:55,19:46,Dubai,FZ-251,Y,8500000,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,164.0,1402-05-29,17:00,19:05,Mahan,W5-65,Y,5308600,Scheduled,
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,147.0,1402-05-29,17:00,19:30,Mahan,W5-65,Y,4368100,Charter,2.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,155.0,1402-05-29,17:00,19:35,Mahan,W5-65,Y,4400000,Charter,2.0
IFN,Isfahan,Shahid_Beheshti,GSM,Gheshm_Island,Dayrestan,772,145.0,1402-05-29,17:10,18:40,Qeshm,QB-1260,A,1400420,Scheduled,9.0
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,165.0,1402-05-29,17:15,19:00,Qeshm,QB-1221,A,1696700,Scheduled,
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,151.0,1402-05-29,17:15,19:00,Qeshm,QB-1221,A,1653730,Scheduled,9.0
GBT,Gorgan,Gorgan,THR,Tehran,Mehrabad,309,108.0,1402-05-29,17:30,18:30,Aseman,EP-631,Y,1151150,Charter,9.0
KIH,Kish_Island,Kish,IFN,Isfahan,Shahid_Beheshti,722,125.0,1402-05-29,17:30,18:45,Kish,Y9-7022,RR,1310030,Unknown,9.0
TBZ,Tabriz,Tabriz,KIH,Kish_Island,Kish,1479,182.0,1402-05-29,17:30,19:45,Airtour,B9-972,Y,2136400,Scheduled,6.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,135.0,1402-05-29,17:35,19:10,Iranair,IR-5318,Y,5462600,Charter,6.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,133.0,1402-05-29,17:35,19:48,Iranair,IR-5318,K,5667500,Scheduled,
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,132.0,1402-05-29,17:35,19:47,Iranair,IR-5318,V,6868500,Scheduled,
