national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T
GBT,Gorgan,Gorgan,THR,Tehran,Mehrabad,309,104.0,1402-05-20,22:00,23:00,Aseman,EP-633,Scheduled,8,Y,1152300
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,153.0,1402-05-20,22:00,00:33,Varesh,VRH-6823,Charter,8,Y,6623828
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,160.0,1402-05-20,22:00,00:40,Varesh,VRH-6823,Charter,8,Y,6900000
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,146.0,1402-05-20,22:00,00:26,Varesh,VRH-6823,Charter,5,Y,7000000
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,166.0,1402-05-20,22:00,00:46,Dubai,FZ-1929,Charter,4,Y,16500000
AYT,Antalya,Antalya,IKA,Tehran,Imam_Khomeini,1831,188.0,1402-05-20,22:25,01:33,Pegasus,PC-6644,Charter,3,Y,8990000
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,222.0,1402-05-20,22:30,01:30,Iranair,IR-759,Charter,5,Y,6871000
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,219.0,1402-05-20,22:30,02:09,Iranair,IR-759,Charter,4,Y,6595000
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,214.0,1402-05-20,22:30,02:04,Iranair,IR-759,Charter,4,Y,6688850
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,161.0,1402-05-20,22:45,00:45,Zagros,ZO-4018,Charter,5,Y,2107800
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,146.0,1402-05-20,22:45,00:45,Zagros,ZO-4018,Charter,5,Y,2035800
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,227.0,1402-05-20,22:45,02:32,Qeshm,QB-2214,Charter,5,W,6500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,222.0,1402-05-20,22:45,02:27,Qeshm,QB-2214,Charter,5,Y,7500000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,213.0,1402-05-20,23:00,01:30,Qeshm,QB-2115,Charter,2,C,9084200
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,207.0,1402-05-20,23:00,01:30,Qeshm,QB-2115,Charter,5,Y,7071200
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,209.0,1402-05-20,23:00,01:30,Qeshm,QB-2115,Charter,5,Y,6719150
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,205.0,1402-05-20,23:00,01:45,Qeshm,QB-2115,Charter,2,Y,7675800
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,200.0,1402-05-20,23:00,02:20,Qeshm,QB-2115,Charter,5,Y,6999000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,212.0,1402-05-20,23:00,02:32,Qeshm,QB-2115,Charter,2,W,8000000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,204.0,1402-05-20,23:00,02:24,Qeshm,QB-2115,Charter,2,C,9000000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,200.0,1402-05-20,23:00,02:20,Qeshm,QB-2115,Charter,2,C,9500000
SAW,Istanbul,Sabiha_Gokcen,IKA,Tehran,Imam_Khomeini,1999,220.0,1402-05-20,23:10,02:50,Pegasus,PC-512,Charter,9,T,6690240
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,129.0,1402-05-20,23:15,01:15,Aseman,EP-585,Charter,9,Y,4456600
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,129.0,1402-05-20,23:15,01:15,Aseman,EP-585,Charter,4,C,7575200
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,213.0,1402-05-20,23:15,02:48,ATA,I3-6620,Charter,5,Y,7000000
DEF,Dezful,Dezful,THR,Tehran,Mehrabad,450,115.0,1402-05-20,23:20,00:20,Karun,KRU-2611,Charter,9,Y,1790000
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,157.0,1402-05-20,23:45,01:30,Kish,Y9-7080,Charter,9,C,2538900
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,151.0,1402-05-20,23:45,01:30,Kish,Y9-7080,Scheduled,9,RR,1743928
IST,Istanbul,Istanbul,MHD,Mashhad,Shahid_Hashemi_Nejad,2723,268.0,1402-05-20,23:45,04:10,Airtour,B9-9734,Charter,5,Y,10593200
IST,Istanbul,Istanbul,MHD,Mashhad,Shahid_Hashemi_Nejad,2723,255.0,1402-05-20,23:45,04:00,Airtour,B9-9734,Scheduled,5,Y,10500000
BUZ,Bushehr,Bushehr,THR,Tehran,Mehrabad,750,133.0,1402-05-20,23:55,01:20,Caspian,RV-6901,Charter,8,Y,1698600
BUZ,Bushehr,Bushehr,THR,Tehran,Mehrabad,750,141.0,1402-05-20,23:55,01:20,Caspian,RV-6901,Charter,8,Y,1438800
BUZ,Bushehr,Bushehr,THR,Tehran,Mehrabad,750,134.0,1402-05-20,23:55,01:20,Caspian,RV-6901,Charter,1,Y,1406400
SAW,Istanbul,Sabiha_Gokcen,TBZ,Tabriz,Tabriz,1484,171.0,1402-05-20,23:55,02:45,Pegasus,PC-508,Charter,1,Y,4607500
SAW,Istanbul,Sabiha_Gokcen,TBZ,Tabriz,Tabriz,1484,166.0,1402-05-20,23:55,02:41,Pegasus,PC-508,Charter,6,Y,4214290
SAW,Istanbul,Sabiha_Gokcen,TBZ,Tabriz,Tabriz,1484,177.0,1402-05-20,23:55,02:52,Pegasus,PC-508,Charter,7,Y,4253910
SAW,Istanbul,Sabiha_Gokcen,TBZ,Tabriz,Tabriz,1484,181.0,1402-05-20,23:55,02:56,Pegasus,PC-508,Charter,7,Y,5088200
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-05-21,00:45,03:30,Dubai,FZ-1930,Charter,4,C,22162200
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,163.0,1402-05-21,00:45,03:30,Dubai,FZ-1930,Charter,8,Y,4714100
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,154.0,1402-05-21,00:45,03:30,Dubai,FZ-1930,Charter,8,Y,4859000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,165.0,1402-05-21,00:45,03:30,Dubai,FZ-1930,Charter,8,Y,4800000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,212.0,1402-05-21,01:00,02:30,Airtour,B9-9726,Charter,4,J,10593200
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,209.0,1402-05-21,01:00,03:00,Airtour,B9-9726,Scheduled,4,J,10500000
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,204.0,1402-05-21,02:15,05:39,Tailwind,TI-974,Charter,3,Y,10189800
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,222.0,1402-05-21,02:55,06:37,Iranair,IR-758,Charter,6,Y,3455000
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,224.0,1402-05-21,02:55,06:39,Iranair,IR-758,Charter,6,Y,3501750
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,190.0,1402-05-21,02:55,06:05,Turkish,TK-882,Charter,2,Y,5080000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,212.0,1402-05-21,03:00,06:30,Qeshm,QB-2114,Charter,2,C,3551200
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,211.0,1402-05-21,03:00,06:30,Qeshm,QB-2114,Charter,5,Y,2344000
IKA,Tehran,Imam_Khomeini,ISE,Isparta,Suleyman_Demirel,1870,195.0,1402-05-21,03:00,06:15,Taban,TBN-7231,Charter,5,Y,6990000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,223.0,1402-05-21,03:00,06:43,Qeshm,QB-2114,Charter,5,W,2107380
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,196.0,1402-05-21,03:00,06:16,Qeshm,QB-2114,Charter,5,Y,2203170
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,207.0,1402-05-21,03:00,06:27,Qeshm,QB-2114,Charter,5,Y,2300000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,210.0,1402-05-21,03:00,06:30,Qeshm,QB-2114,Charter,5,Y,2300000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,220.0,1402-05-21,03:00,06:40,Qeshm,QB-2114,Charter,5,W,2500000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,202.0,1402-05-21,03:00,06:22,Qeshm,QB-2114,Charter,2,C,3500000
IKA,Tehran,Imam_Khomeini,SAW,Istanbul,Sabiha_Gokcen,1999,221.0,1402-05-21,03:45,07:26,Pegasus,PC-513,Charter,5,Z,9755050
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,210.0,1402-05-21,03:50,06:50,Pegasus,PC-6645,Charter,5,Y,9577600
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,212.0,1402-05-21,03:50,07:22,Pegasus,PC-6645,Charter,7,Y,8605000
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,205.0,1402-05-21,03:50,07:15,Pegasus,PC-6645,Charter,7,Y,8729000
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,202.0,1402-05-21,03:50,07:12,Pegasus,PC-6645,Charter,5,Y,9990000
TBZ,Tabriz,Tabriz,SAW,Istanbul,Sabiha_Gokcen,1484,183.0,1402-05-21,04:05,06:20,Pegasus,PC-509,Charter,2,Y,5955500
TBZ,Tabriz,Tabriz,SAW,Istanbul,Sabiha_Gokcen,1484,191.0,1402-05-21,04:05,07:16,Pegasus,PC-509,Charter,3,Y,5651455
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,132.0,1402-05-21,04:30,05:30,ATA,I3-5627,Charter,9,Y,1550000
THR,Tehran,Mehrabad,TBZ,Tabriz,Tabriz,525,116.0,1402-05-21,04:45,05:45,ATA,I3-5610,Charter,9,Y,1370800
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,133.0,1402-05-21,05:00,00:00,Varesh,VRH-6813,Charter,9,Y,4474700
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,135.0,1402-05-21,05:00,06:30,Varesh,VRH-6813,Charter,7,Y,3752400
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,137.0,1402-05-21,05:00,07:17,Varesh,VRH-6813,Charter,9,Y,4000000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,220.0,1402-05-21,05:00,08:40,ATA,I3-6619,Charter,5,Y,7500000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,187.0,1402-05-21,05:00,08:07,ATA,I3-6641,Charter,6,Y,5567855
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,179.0,1402-05-21,05:00,07:59,ATA,I3-6641,Charter,6,Y,5620200
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,179.0,1402-05-21,05:00,07:59,ATA,I3-6641,Charter,9,Y,6000000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,182.0,1402-05-21,05:00,08:02,Taban,TBN-7267,Charter,9,Y,6400000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,181.0,1402-05-21,05:00,08:01,Taban,TBN-7267,Charter,9,Y,6500000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,208.0,1402-05-21,05:15,09:15,Airtour,B9-9727,Scheduled,5,J,6000000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,204.0,1402-05-21,05:15,09:15,Airtour,B9-9727,Scheduled,6,Y17,3000000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,202.0,1402-05-21,05:15,09:45,Airtour,B9-9727,Charter,5,J,6066200
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,207.0,1402-05-21,05:15,09:45,Airtour,B9-9727,Charter,6,Y17,3048200
AWZ,Ahwaz,Soleimani,THR,Tehran,Mehrabad,538,107.0,1402-05-21,05:20,06:25,Karun,KRU-2617,Charter,7,Y,1790000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,192.0,1402-05-21,05:30,08:42,Zagros,ZO-3011,Charter,7,Y,6500000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,165.0,1402-05-21,05:30,08:15,Zagros,ZO-3011,Charter,9,O,7000000
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,121.0,1402-05-21,05:40,06:40,Caspian,RV-18,Charter,3,Y,1550000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,133.0,1402-05-21,06:00,06:31,Caspian,RV-7900,Charter,5,Y,3566300
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,136.0,1402-05-21,06:00,07:20,Caspian,RV-7900,Charter,5,Y,3661800
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,126.0,1402-05-21,06:00,07:30,Caspian,RV-7900,Charter,5,Y,3566300
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,137.0,1402-05-21,06:00,08:17,Caspian,RV-7900,Charter,5,Y,3615000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,126.0,1402-05-21,06:00,08:06,Caspian,RV-7900,Charter,5,Y,3700000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,129.0,1402-05-21,06:00,08:09,Caspian,RV-7900,Charter,5,Y,3800000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,130.0,1402-05-21,06:00,08:10,Caspian,RV-7900,Charter,5,Y,3800000
KIH,Kish_Island,Kish,SYZ,Shiraz,Shahid_Dastghaib,362,101.0,1402-05-21,06:00,07:41,Kish,Y9-7060,Charter,9,RR,1024900
KIH,Kish_Island,Kish,SYZ,Shiraz,Shahid_Dastghaib,362,105.0,1402-05-21,06:30,07:15,Kish,Y9-7060,Charter,9,RR,1025500
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,179.0,1402-05-21,06:30,09:29,ATA,I3-6647,Charter,9,Y,6120000
ISE,Isparta,Suleyman_Demirel,IKA,Tehran,Imam_Khomeini,1870,196.0,1402-05-21,06:30,09:46,Taban,TBN-7232,Charter,5,Y,2705000
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,177.0,1402-05-21,06:55,09:11,Turkish,TK-883,Charter,3,Y,6839800
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,178.0,1402-05-21,06:55,09:53,Turkish,TK-883,Charter,2,Y,7990000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,129.0,1402-05-21,07:00,07:45,Airtour,B9-9716,Charter,9,Y39,4154800
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,159.0,1402-05-21,07:00,08:45,Dubai,FZ-1819,Charter,6,Y,8581200
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,159.0,1402-05-21,07:00,09:39,Dubai,FZ-1819,Charter,4,Y,8500000
NJF,Al_Najaf,Al_Ashraf,IFN,Isfahan,Shahid_Beheshti,708,136.0,1402-05-21,07:00,09:16,Varesh,VRH-6822,Charter,5,Y,4551750
AWZ,Ahwaz,Soleimani,THR,Tehran,Mehrabad,538,106.0,1402-05-21,07:05,08:10,Karun,KRU-2619,Charter,7,Y,1790000
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,180.0,1402-05-21,07:40,10:10,Caspian,RV-7907,Charter,9,Y,5663800
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,169.0,1402-05-21,07:40,10:29,Caspian,RV-7907,Charter,7,W,5364000
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,183.0,1402-05-21,07:40,10:43,Caspian,RV-7907,Charter,9,Y,5600000
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,186.0,1402-05-21,07:40,10:46,Caspian,RV-7907,Charter,7,W,5800000
ZBR,Chabahar,Konarak,THR,Tehran,Mehrabad,1432,186.0,1402-05-21,07:45,10:51,Chabahar,IRU-8761,Scheduled,4,Y,1859900
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,222.0,1402-05-21,07:50,11:15,Mahan,W5-116,Scheduled,4,C,22659600
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,209.0,1402-05-21,07:50,11:15,Mahan,W5-116,Scheduled,4,Y,9936600
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,220.0,1402-05-21,07:50,11:30,Mahan,W5-116,Charter,4,W,9344650
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,133.0,1402-05-21,08:00,09:30,ATA,I3-6644,Charter,5,Y,3651800
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,128.0,1402-05-21,08:00,10:08,ATA,I3-6644,Charter,5,Y,3505000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,131.0,1402-05-21,08:00,10:11,ATA,I3-6644,Charter,6,Y,4100000
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,174.0,1402-05-21,08:20,10:50,Zagros,ZO-3010,Charter,7,Y,5764400
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,181.0,1402-05-21,08:20,11:21,Zagros,ZO-3010,Charter,7,Y,5700000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,218.0,1402-05-21,08:25,12:03,Iranair,IR-719,Charter,5,Y,7500000
MHD,Mashhad,Shahid_Hashemi_Nejad,KSH,Kermanshah,Shahid_Ashrafi_Esfahani,1150,162.0,1402-05-21,08:30,11:12,Varesh,VRH-5912,Charter,6,H,2313700
MHD,Mashhad,Shahid_Hashemi_Nejad,KSH,Kermanshah,Shahid_Ashrafi_Esfahani,1150,161.0,1402-05-21,08:30,11:11,Varesh,VRH-5912,Charter,6,H,2366974
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,175.0,1402-05-21,08:30,11:25,Caspian,RV-7922,Charter,7,Y,5951845
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,193.0,1402-05-21,08:30,11:43,Caspian,RV-7922,Charter,7,Y,6029800
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,215.0,1402-05-21,08:45,12:20,Qeshm,QB-2213,Charter,5,Y,7150000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,215.0,1402-05-21,08:45,12:20,Qeshm,QB-2213,Charter,5,Y,7451400
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,234.0,1402-05-21,08:45,12:39,Qeshm,QB-2213,Charter,5,Y,7500000
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,121.0,1402-05-21,09:00,09:55,Dubai,FZ-241,Charter,8,Y,8078200
KIH,Kish_Island,Kish,MHD,Mashhad,Shahid_Hashemi_Nejad,1205,159.0,1402-05-21,09:00,11:05,Caspian,RV-6945,Charter,5,Y,2315700
MHD,Mashhad,Shahid_Hashemi_Nejad,IST,Istanbul,Istanbul,2723,273.0,1402-05-21,09:00,11:45,Airtour,B9-9735,Charter,6,Y,17635200
MHD,Mashhad,Shahid_Hashemi_Nejad,IST,Istanbul,Istanbul,2723,255.0,1402-05-21,09:00,12:15,Airtour,B9-9735,Scheduled,5,Y,17500000
KIH,Kish_Island,Kish,MHD,Mashhad,Shahid_Hashemi_Nejad,1205,165.0,1402-05-21,09:00,11:45,Caspian,RV-6945,Charter,1,W,1651500
KIH,Kish_Island,Kish,MHD,Mashhad,Shahid_Hashemi_Nejad,1205,165.0,1402-05-21,09:00,11:45,Caspian,RV-6945,Charter,3,Y,1667250
KIH,Kish_Island,Kish,MHD,Mashhad,Shahid_Hashemi_Nejad,1205,171.0,1402-05-21,09:00,11:51,Caspian,RV-6945,Charter,1,W,1674500
KIH,Kish_Island,Kish,MHD,Mashhad,Shahid_Hashemi_Nejad,1205,156.0,1402-05-21,09:00,11:36,Caspian,RV-6945,Charter,2,Y,1674500
KIH,Kish_Island,Kish,MHD,Mashhad,Shahid_Hashemi_Nejad,1205,154.0,1402-05-21,09:00,11:34,Caspian,RV-6945,Charter,1,Y,1710000
KIH,Kish_Island,Kish,MHD,Mashhad,Shahid_Hashemi_Nejad,1205,160.0,1402-05-21,09:00,11:40,Kish,Y9-7072,Charter,6,RR,1803500
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,116.0,1402-05-21,09:00,10:56,Dubai,FZ-241,Charter,6,FS,6732000
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,113.0,1402-05-21,09:00,10:53,Dubai,FZ-241,Charter,8,Y,8000000
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,195.0,1402-05-21,09:00,12:15,ATA,I3-6602,Charter,5,Y,3262300
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,182.0,1402-05-21,09:00,12:02,ATA,I3-6602,Charter,5,Y,4250000
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,186.0,1402-05-21,09:00,12:06,ATA,I3-36602,Charter,9,Y,4690160
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,137.0,1402-05-21,09:15,11:45,Airtour,B9-9717,Charter,9,Y29,3651800
MHD,Mashhad,Shahid_Hashemi_Nejad,ABD,Abadan,Ayatollah_Jami,1244,164.0,1402-05-21,09:20,11:40,Zagros,ZO-4129,Charter,6,Y,2344300
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,147.0,1402-05-21,09:45,12:15,Mahan,W5-63,Charter,6,Y,5255300
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-05-21,09:45,12:30,Dubai,FZ-1820,Charter,4,C,22162200
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,157.0,1402-05-21,09:45,12:30,Dubai,FZ-1820,Charter,7,Y,5261400
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,162.0,1402-05-21,09:45,12:30,Dubai,FZ-1820,Charter,7,Y,5104400
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,151.0,1402-05-21,09:45,12:16,Dubai,FZ-1820,Charter,7,Y,5200000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,167.0,1402-05-21,09:45,12:32,Mahan,W5-63,Charter,6,Y,5300000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,152.0,1402-05-21,09:45,12:17,Mahan,W5-63,Scheduled,3,C,15898600
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,167.0,1402-05-21,09:45,12:32,Mahan,W5-63,Scheduled,3,Y,5608600
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,127.0,1402-05-21,10:00,12:07,Iranair,IR-5325,Scheduled,3,V,7219000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,136.0,1402-05-21,10:00,12:16,Iranair,IR-5325,Scheduled,3,M,5417500
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,148.0,1402-05-21,10:00,12:28,Aseman,EP-6584,Charter,3,W,4228943
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,152.0,1402-05-21,10:00,12:32,Aseman,EP-6584,Charter,3,Y,4500000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,136.0,1402-05-21,10:00,12:16,Aseman,EP-6584,Charter,2,W,4750000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,142.0,1402-05-21,10:00,12:22,Aseman,EP-6584,Charter,4,Y,4896000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,140.0,1402-05-21,10:00,12:20,Aseman,EP-6584,Charter,4,Y,5000000
IFN,Isfahan,Shahid_Beheshti,NJF,Al_Najaf,Al_Ashraf,708,135.0,1402-05-21,10:00,12:15,Varesh,VRH-6821,Charter,5,Y,4551750
SYZ,Shiraz,Shahid_Dastghaib,SHJ,Sharjah,Sharjah,552,129.0,1402-05-21,10:05,12:14,Arabia,G9-9214,Charter,9,P,4852100
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,101.0,1402-05-21,10:20,11:04,Dubai,FZ-267,Charter,6,Y,8078200
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,102.0,1402-05-21,10:20,12:02,Dubai,FZ-267,Charter,4,FS,6732000
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,105.0,1402-05-21,10:20,12:05,Dubai,FZ-267,Charter,6,Y,8000000
OMH,Urmia,Urumiyeh,THR,Tehran,Mehrabad,598,116.0,1402-05-21,10:30,11:30,ATA,I3-5678,Charter,9,Y,1376300
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,116.0,1402-05-21,10:50,12:46,Dubai,FZ-242,Charter,7,Y,5958400
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,115.0,1402-05-21,10:50,12:45,Dubai,FZ-242,Charter,3,Y,6000000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,129.0,1402-05-21,11:00,13:09,ATA,I3-6643,Charter,6,Y,3800000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,215.0,1402-05-21,11:05,14:40,Meraj,MRJ-4804,Charter,5,Y,4000000
DXB,Dubai,Dubai,IFN,Isfahan,Shahid_Beheshti,901,139.0,1402-05-21,11:10,12:30,Dubai,FZ-273,Charter,8,Y,8983600
DXB,Dubai,Dubai,IFN,Isfahan,Shahid_Beheshti,901,150.0,1402-05-21,11:10,13:40,Dubai,FZ-273,Charter,8,Y,8900000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,183.0,1402-05-21,11:15,14:18,Caspian,RV-7906,Charter,9,Y,6500000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,134.0,1402-05-21,11:20,13:10,Caspian,RV-7941,Charter,9,Y,3752400
