arrival_city_name_persian,local_arrival_time,flight_capacity,company_name,departure_city_name_persian,departure_date,departure_date_YMD_format,local_departure_time,flight_class_type,flight_number,flight_sale_type,national_arrival_code,national_departure_code,ticket_id,ticket_price_T
خمینی),19:47,4,Aseman,تهران,پنج شنبه 02 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,981,8450400
خمینی),19:44,4,Aseman,تهران,پنج شنبه 02 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,980,8450400
خمینی),22:15,2,Qeshm,تهران,چهارشنبه 08 شهریور,در,20:15,320C,2277,با ضمانت-بیزنس-چارتری,BUS,IKA,994,11096200
خمینی),19:30,9,Varesh,تهران,جمعه 03 شهریور,در,18:30,BoeingY,6824,با ضمانت-چارتری,BUS,IKA,977,9109300
خمینی),20:15,7,Varesh,تهران,جمعه 03 شهریور,در,18:30,Y,6824,با ضمانت-چارتری,BUS,IKA,976,9084200
خمینی),19:47,3,Aseman,تهران,یکشنبه 05 شهریور,در,18:00,Boeing 737Y,546,با ضمانت-چارتری,BUS,IKA,972,11096200
خمینی),22:15,2,Qeshm,تهران,چهارشنبه 01 شهریور,در,20:15,320C,2277,با ضمانت-بیزنس-چارتری,BUS,IKA,997,10090200
خمینی),19:44,5,Aseman,تهران,پنج شنبه 02 شهریور,در,18:00,734C,546,با ضمانت-بیزنس-چارتری,BUS,IKA,995,10593200
خمینی),19:44,5,Aseman,تهران,یکشنبه 05 شهریور,در,18:00,734C,546,با ضمانت-بیزنس-چارتری,BUS,IKA,971,10593200
خمینی),19:47,3,Aseman,تهران,یکشنبه 05 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,970,10321600
خمینی),19:44,4,Aseman,تهران,یکشنبه 05 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,969,8450400
خمینی),19:30,9,Varesh,تهران,دوشنبه 06 شهریور,در,18:30,BoeingY,6824,با ضمانت-چارتری,BUS,IKA,966,9109300
خمینی),20:15,6,Varesh,تهران,دوشنبه 06 شهریور,در,18:30,Y,6824,با ضمانت-چارتری,BUS,IKA,965,9084200
خمینی),19:30,9,Varesh,تهران,سه شنبه 07 شهریور,در,18:30,BoeingY,6824,با ضمانت-چارتری,BUS,IKA,962,9109300
خمینی),20:15,7,Varesh,تهران,سه شنبه 07 شهریور,در,18:30,Y,6824,با ضمانت-چارتری,BUS,IKA,961,9084200
خمینی),22:15,7,Qeshm,تهران,چهارشنبه 08 شهریور,در,20:15,320Y,2277,با ضمانت-چارتری,BUS,IKA,957,8581200
خمینی),22:15,7,Qeshm,تهران,چهارشنبه 08 شهریور,در,20:15,Y,2277,با ضمانت-چارتری,BUS,IKA,956,7982600
خمینی),21:59,6,Qeshm,تهران,چهارشنبه 08 شهریور,در,20:15,Y,2277,با ضمانت-چارتری,BUS,IKA,955,7982600
خمینی),22:13,5,Qeshm,تهران,چهارشنبه 08 شهریور,در,20:15,Y,2277,با ضمانت-چارتری,BUS,IKA,954,7982600
خمینی),21:30,9,Varesh,تهران,پنج شنبه 09 شهریور,در,20:30,BoeingY,6824,با ضمانت-چارتری,BUS,IKA,951,9109300
خمینی),19:47,4,Aseman,تهران,پنج شنبه 09 شهریور,در,18:00,737Y,546,با ضمانت-چارتری,BUS,IKA,950,9084200
خمینی),22:15,5,Varesh,تهران,پنج شنبه 09 شهریور,در,20:30,Y,6824,با ضمانت-چارتری,BUS,IKA,949,8903100
خمینی),19:47,4,Aseman,تهران,پنج شنبه 09 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,948,8450400
خمینی),19:44,5,Aseman,تهران,پنج شنبه 09 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,947,8450400
خمینی),19:30,9,Varesh,تهران,جمعه 10 شهریور,در,18:30,BoeingY,6824,با ضمانت-چارتری,BUS,IKA,944,9109300
خمینی),20:15,7,Varesh,تهران,جمعه 10 شهریور,در,18:30,Y,6824,با ضمانت-چارتری,BUS,IKA,943,9084200
خمینی),12:44,5,Aseman,تهران,شنبه 11 شهریور,در,11:00,734C,546,با ضمانت-بیزنس-چارتری,BUS,IKA,941,10593200
خمینی),12:47,4,Aseman,تهران,شنبه 11 شهریور,در,11:00,Boeing 737Y,546,با ضمانت-چارتری,BUS,IKA,940,9587200
خمینی),12:47,4,Aseman,تهران,شنبه 11 شهریور,در,11:00,Y,546,با ضمانت-چارتری,BUS,IKA,939,8918200
خمینی),12:44,4,Aseman,تهران,شنبه 11 شهریور,در,11:00,Y,546,با ضمانت-چارتری,BUS,IKA,938,8918200
خمینی),19:47,4,Aseman,تهران,یکشنبه 12 شهریور,در,18:00,737Y,546,با ضمانت-چارتری,BUS,IKA,936,9084200
خمینی),19:47,4,Aseman,تهران,یکشنبه 12 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,935,8450400
خمینی),19:44,5,Aseman,تهران,یکشنبه 12 شهریور,در,18:00,Y,546,با ضمانت-چارتری,BUS,IKA,934,8450400
خمینی),22:30,8,Iraqi,تهران,شنبه 08 مهر,در,20:30,B737 MAXY,114,با ضمانت-چارتری,BGW,IKA,826,4124600
خمینی),13:00,9,Iraqi,تهران,یکشنبه 09 مهر,در,12:00,320Y,1112,با ضمانت-چارتری,BGW,IKA,825,4126800
خمینی),13:00,9,Iraqi,تهران,دوشنبه 10 مهر,در,12:00,320Y,1112,با ضمانت-چارتری,BGW,IKA,824,4126800
خمینی),13:00,9,Iraqi,تهران,چهارشنبه 12 مهر,در,12:00,320Y,1112,با ضمانت-چارتری,BGW,IKA,823,4126800
,,5,Iranair,,یکشنبه 22 مرداد,,22:30,Y,759,چارتری,ADB,IKA,1004,7105000
,,7,Caspian,,یکشنبه 22 مرداد,,22:20,737Y,7912,چارتری,ADB,IKA,1005,7500000
,,7,Caspian,,شنبه 21 مرداد,,22:20,Y,7912,چارتری,ADB,IKA,1007,8063790
,,4,Iranair,,جمعه 20 مرداد,,22:30,Y,759,چارتری,ADB,IKA,1013,6595000
,,4,Iranair,,جمعه 20 مرداد,,22:30,Y,759,چارتری,ADB,IKA,1014,6688850
,,5,Qeshm,,پنج شنبه 19 مرداد,,10:00,Y,2261,چارتری,ADB,IKA,1017,5855848
,,6,Qeshm,,پنج شنبه 19 مرداد,,10:00,AB6W,2261,چارتری,ADB,IKA,1018,5990000
,,6,Qeshm,,پنج شنبه 19 مرداد,,10:00,Y,2261,چارتری,ADB,IKA,1019,6200000
,,6,Qeshm,,پنج شنبه 19 مرداد,,10:00,AB6W,2261,چارتری,ADB,IKA,1020,6500000
,,9,Kish,,یکشنبه 19 شهریور,,08:00,Y,6079,چارتری,ALA,IKA,1027,15500000
,,6,ماوی گوک,,جمعه 27 مرداد,,01:15,BoeingY,4382,چارتری,AYT,IKA,1030,15000000
,,6,ماوی گوک,,پنج شنبه 26 مرداد,,00:30,BoeingY,5382,چارتری,AYT,IKA,1033,14000000
,,7,Pegasus,,شنبه 21 مرداد,,03:50,Y,6645,چارتری,AYT,IKA,1035,8605000
,,7,Pegasus,,شنبه 21 مرداد,,03:50,Y,6645,چارتری,AYT,IKA,1036,8729000
,,5,Pegasus,,شنبه 21 مرداد,,03:50,Y,6645,چارتری,AYT,IKA,1037,9990000
,,3,Tailwind,,شنبه 21 مرداد,,02:15,Y,974,چارتری,AYT,IKA,1038,10189800
,,6,ماوی گوک,,جمعه 20 مرداد,,01:15,BoeingY,4382,چارتری,AYT,IKA,1041,8990000
,,6,ماوی گوک,,پنج شنبه 19 مرداد,,00:30,BoeingY,5382,چارتری,AYT,IKA,1044,7500000
,,7,Turkish,,یکشنبه 12 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1046,25289000
,,7,Turkish,,شنبه 11 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1049,25289000
,,7,Turkish,,جمعه 10 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1053,25289000
,,7,Turkish,,چهارشنبه 08 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1057,25289000
,,7,Turkish,,چهارشنبه 08 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1056,25470900
,,6,ماوی گوک,,پنج شنبه 09 شهریور,,00:30,BoeingY,5382,با ضمانت-چارتری,AYT,IKA,1055,20140100
,,6,Pegasus,,پنج شنبه 09 شهریور,,05:00,Y,6657,با ضمانت-چارتری,AYT,IKA,1054,19612500
,,7,Turkish,,جمعه 10 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1052,25470900
,,6,ماوی گوک,,جمعه 10 شهریور,,01:15,BoeingY,4382,با ضمانت-چارتری,AYT,IKA,1051,20140100
,,6,Pegasus,,جمعه 10 شهریور,,04:00,Y,6625,با ضمانت-چارتری,AYT,IKA,1050,19612500
,,7,Turkish,,شنبه 11 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1048,25470900
,,6,Pegasus,,شنبه 11 شهریور,,03:50,Y,6645,با ضمانت-چارتری,AYT,IKA,1047,20090300
,,7,Turkish,,یکشنبه 12 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1045,25470900
خمینی),08:00,5,Pegasus,تهران,پنج شنبه 19 مرداد,در,05:00,Y,6657,با ضمانت-چارتری,AYT,IKA,1043,9290900
خمینی),04:35,6,ماوی گوک,تهران,پنج شنبه 19 مرداد,در,00:30,BoeingY,5382,با ضمانت-چارتری,AYT,IKA,1042,7575200
خمینی),07:00,5,Pegasus,تهران,جمعه 20 مرداد,در,04:00,Y,6625,با ضمانت-چارتری,AYT,IKA,1040,9482100
خمینی),05:20,6,ماوی گوک,تهران,جمعه 20 مرداد,در,01:15,BoeingY,4382,با ضمانت-چارتری,AYT,IKA,1039,9074100
خمینی),06:50,5,Pegasus,تهران,شنبه 21 مرداد,در,03:50,Y,6645,با ضمانت-چارتری,AYT,IKA,1034,9577600
خمینی),04:35,6,ماوی گوک,تهران,پنج شنبه 26 مرداد,در,00:30,BoeingY,5382,با ضمانت-چارتری,AYT,IKA,1032,14114200
خمینی),09:00,5,Pegasus,تهران,پنج شنبه 26 مرداد,در,05:00,Y,6657,با ضمانت-چارتری,AYT,IKA,1031,13314400
,,6,ماوی گوک,,جمعه 27 مرداد,,01:15,BoeingY,4382,با ضمانت-چارتری,AYT,IKA,1029,15120200
خمینی),08:00,5,Pegasus,تهران,جمعه 27 مرداد,در,04:00,Y,6625,با ضمانت-چارتری,AYT,IKA,1028,14317900
خمینی),13:30,9,Kish,تهران,یکشنبه 19 شهریور,در,08:00,M82Y,6079,با ضمانت-چارتری,ALA,IKA,1026,15623200
,,9,Kish,,یکشنبه 19 شهریور,,08:00,Y,6079,با ضمانت-چارتری,ALA,IKA,1025,15311300
خمینی),13:30,9,Kish,تهران,یکشنبه 05 شهریور,در,08:00,M82Y,6079,با ضمانت-چارتری,ALA,IKA,1024,15623200
,,9,Kish,,یکشنبه 05 شهریور,,08:00,Y,6079,با ضمانت-چارتری,ALA,IKA,1023,15311300
خمینی),13:30,9,Kish,تهران,یکشنبه 22 مرداد,در,08:00,M80Y,6079,با ضمانت-چارتری,ALA,IKA,1022,15623200
,,9,Kish,,یکشنبه 22 مرداد,,08:00,Y,6079,با ضمانت-چارتری,ALA,IKA,1021,15311300
خمینی),12:45,6,Qeshm,تهران,پنج شنبه 19 مرداد,در,10:00,Y,2261,با ضمانت-چارتری,ADB,IKA,1016,5955500
خمینی),12:30,5,Qeshm,تهران,پنج شنبه 19 مرداد,در,10:00,Y,2261,با ضمانت-چارتری,ADB,IKA,1015,5921300
خمینی),03:30,5,Airtour,تهران,جمعه 20 مرداد,در,01:00,A310J,9740,با ضمانت-بیزنس-چارتری,ADB,IKA,1012,11096200
خمینی),04:00,5,Airtour,تهران,جمعه 20 مرداد,در,01:00,A310J,9740,با ضمانت-سیستمی بیزنس,ADB,IKA,1011,11000000
خمینی),03:30,3,Airtour,تهران,جمعه 20 مرداد,در,01:00,A310Y,9740,با ضمانت-چارتری,ADB,IKA,1010,9989600
خمینی),04:00,3,Airtour,تهران,جمعه 20 مرداد,در,01:00,A310Y,9740,با ضمانت-سیستمی,ADB,IKA,1009,9900000
خمینی),01:30,5,Iranair,تهران,جمعه 20 مرداد,در,22:30,310Y,759,با ضمانت-چارتری,ADB,IKA,1008,6871000
خمینی),00:50,7,Caspian,تهران,شنبه 21 مرداد,در,22:20,737Y,7912,با ضمانت-چارتری,ADB,IKA,1006,8480600
خمینی),03:00,5,Airtour,تهران,یکشنبه 22 مرداد,در,00:30,A310J,9740,با ضمانت-بیزنس-چارتری,ADB,IKA,1003,10090200
خمینی),03:30,5,Airtour,تهران,یکشنبه 22 مرداد,در,00:30,A310J,9740,با ضمانت-سیستمی بیزنس,ADB,IKA,1002,10000000
خمینی),03:30,5,Airtour,تهران,یکشنبه 22 مرداد,در,00:30,A310Y,9740,با ضمانت-سیستمی,ADB,IKA,1001,8500000
خمینی),00:50,7,Caspian,تهران,یکشنبه 22 مرداد,در,22:20,737Y,7912,با ضمانت-چارتری,ADB,IKA,1000,7374000
خمینی),01:30,5,Iranair,تهران,یکشنبه 22 مرداد,در,23:30,AirbusY,759,با ضمانت-چارتری,ADB,IKA,999,7223100
,,7,Turkish,,یکشنبه 05 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1059,25289000
,,7,Turkish,,شنبه 04 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1062,25289000
,,7,Turkish,,جمعه 03 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1066,25289000
,,9,Corendon ,,پنج شنبه 02 شهریور,,22:00,737Y,6006,چارتری,AYT,IKA,1070,15516310
,,7,Turkish,,پنج شنبه 02 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1071,25289000
,,7,Turkish,,چهارشنبه 01 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1073,25289000
,,7,Turkish,,چهارشنبه 29 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1075,25289000
,,7,Turkish,,یکشنبه 26 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1077,25289000
,,7,Turkish,,شنبه 25 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1080,25289000
,,7,Turkish,,جمعه 24 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1084,25289000
,,7,Turkish,,پنج شنبه 23 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1088,25289000
,,7,Turkish,,چهارشنبه 22 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1090,25289000
,,7,Turkish,,یکشنبه 19 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1092,25289000
,,7,Turkish,,شنبه 18 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1095,25289000
,,7,Turkish,,جمعه 17 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1099,25289000
,,7,Turkish,,پنج شنبه 16 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1103,25289000
,,7,Turkish,,جمعه 31 شهریور,,02:55,Y,3053,چارتری,AYT,IKA,1107,25289000
,,7,Caspian,,شنبه 11 شهریور,,22:20,737Y,7912,چارتری,ADB,IKA,1109,11000000
خمینی),00:50,7,Caspian,تهران,شنبه 11 شهریور,در,22:20,737Y,7912,با ضمانت-چارتری,ADB,IKA,1108,11096200
,,7,Turkish,,جمعه 31 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1106,25470900
,,6,ماوی گوک,,جمعه 31 شهریور,,01:15,BoeingY,4382,با ضمانت-چارتری,AYT,IKA,1105,20140100
,,6,Pegasus,,جمعه 31 شهریور,,04:00,Y,6625,با ضمانت-چارتری,AYT,IKA,1104,19612500
,,7,Turkish,,پنج شنبه 16 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1102,25470900
,,6,ماوی گوک,,پنج شنبه 16 شهریور,,00:30,BoeingY,5382,با ضمانت-چارتری,AYT,IKA,1101,20140100
,,6,Pegasus,,پنج شنبه 16 شهریور,,05:00,Y,6657,با ضمانت-چارتری,AYT,IKA,1100,19612500
,,7,Turkish,,جمعه 17 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1098,25470900
,,6,ماوی گوک,,جمعه 17 شهریور,,01:15,BoeingY,4382,با ضمانت-چارتری,AYT,IKA,1097,20140100
,,6,Pegasus,,جمعه 17 شهریور,,04:00,Y,6625,با ضمانت-چارتری,AYT,IKA,1096,19612500
,,7,Turkish,,شنبه 18 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1094,25470900
,,6,Pegasus,,شنبه 18 شهریور,,03:50,Y,6645,با ضمانت-چارتری,AYT,IKA,1093,20090300
,,7,Turkish,,یکشنبه 19 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1091,25470900
,,7,Turkish,,چهارشنبه 22 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1089,25470900
,,7,Turkish,,پنج شنبه 23 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1087,25470900
,,6,ماوی گوک,,پنج شنبه 23 شهریور,,00:30,BoeingY,5382,با ضمانت-چارتری,AYT,IKA,1086,20140100
,,6,Pegasus,,پنج شنبه 23 شهریور,,05:00,Y,6657,با ضمانت-چارتری,AYT,IKA,1085,19612500
,,7,Turkish,,جمعه 24 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1083,25470900
,,6,ماوی گوک,,جمعه 24 شهریور,,01:15,BoeingY,4382,با ضمانت-چارتری,AYT,IKA,1082,20140100
,,6,Pegasus,,جمعه 24 شهریور,,04:00,Y,6625,با ضمانت-چارتری,AYT,IKA,1081,19612500
,,7,Turkish,,شنبه 25 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1079,25470900
,,6,Pegasus,,شنبه 25 شهریور,,03:50,Y,6645,با ضمانت-چارتری,AYT,IKA,1078,20090300
,,7,Turkish,,یکشنبه 26 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1076,25470900
,,7,Turkish,,چهارشنبه 29 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1074,25470900
,,7,Turkish,,چهارشنبه 01 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1072,25470900
,,7,Turkish,,پنج شنبه 02 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1069,25470900
,,6,ماوی گوک,,پنج شنبه 02 شهریور,,00:30,BoeingY,5382,با ضمانت-چارتری,AYT,IKA,1068,20140100
,,6,Pegasus,,پنج شنبه 02 شهریور,,05:00,Y,6657,با ضمانت-چارتری,AYT,IKA,1067,19612500
,,7,Turkish,,جمعه 03 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1065,25470900
,,6,ماوی گوک,,جمعه 03 شهریور,,01:15,BoeingY,4382,با ضمانت-چارتری,AYT,IKA,1064,20140100
,,6,Pegasus,,جمعه 03 شهریور,,04:00,Y,6625,با ضمانت-چارتری,AYT,IKA,1063,19612500
,,7,Turkish,,شنبه 04 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1061,25470900
,,6,Pegasus,,شنبه 04 شهریور,,03:50,Y,6645,با ضمانت-چارتری,AYT,IKA,1060,20090300
,,7,Turkish,,یکشنبه 05 شهریور,,02:55,Y,3053,با ضمانت-چارتری,AYT,IKA,1058,25470900
,,9,Iranair,,جمعه 10 شهریور,,22:30,310Y,759,چارتری,ADB,IKA,1115,14557000
,,5,Iranair,,جمعه 10 شهریور,,23:30,AirbusY,759,چارتری,ADB,IKA,1116,15000000
,,6,Qeshm,,چهارشنبه 08 شهریور,,23:00,AB6W,2261,چارتری,ADB,IKA,1123,9125000
,,6,Qeshm,,چهارشنبه 08 شهریور,,23:00,AB6W,2261,چارتری,ADB,IKA,1124,11000000
,,5,Iranair,,جمعه 03 شهریور,,23:30,AirbusY,759,چارتری,ADB,IKA,1137,13350000
,,5,Qeshm,,چهارشنبه 01 شهریور,,23:00,AB6Y,2261,چارتری,ADB,IKA,1140,8935000
,,5,Qeshm,,چهارشنبه 01 شهریور,,23:00,Y,2261,چارتری,ADB,IKA,1141,9100050
,,6,Qeshm,,چهارشنبه 01 شهریور,,23:00,AB6W,2261,چارتری,ADB,IKA,1142,9500000
,,5,Qeshm,,چهارشنبه 01 شهریور,,23:00,AB6Y,2261,چارتری,ADB,IKA,1143,11000000
,,5,Iranair,,یکشنبه 26 شهریور,,23:30,AirbusY,759,چارتری,ADB,IKA,1149,15000000
,,6,Qeshm,,چهارشنبه 22 شهریور,,23:00,AB6W,2261,چارتری,ADB,IKA,1161,10500000
,,5,Qeshm,,چهارشنبه 22 شهریور,,23:00,AB6Y,2261,چارتری,ADB,IKA,1162,11000000
,,5,Iranair,,یکشنبه 19 شهریور,,23:30,AirbusY,759,چارتری,ADB,IKA,1168,15000000
,,5,Iranair,,یکشنبه 02 مهر,,23:30,AirbusY,759,چارتری,ADB,IKA,1193,15000000
,,5,Iranair,,جمعه 31 شهریور,,23:30,AirbusY,759,چارتری,ADB,IKA,1199,15000000
,,5,Iranair,,جمعه 31 شهریور,,23:30,AirbusY,759,با ضمانت-چارتری,ADB,IKA,1198,15120200
خمینی),03:30,5,Airtour,تهران,چهارشنبه 08 شهریور,در,01:00,A310J,9740,با ضمانت-بیزنس-چارتری,ADB,IKA,1200,13611200
خمینی),03:30,5,Airtour,تهران,جمعه 31 شهریور,در,01:00,A310J,9740,با ضمانت-بیزنس-چارتری,ADB,IKA,1197,12102200
خمینی),04:00,5,Airtour,تهران,جمعه 31 شهریور,در,01:00,A310J,9740,با ضمانت-سیستمی بیزنس,ADB,IKA,1196,12000000
خمینی),03:30,5,Airtour,تهران,چهارشنبه 01 شهریور,در,01:00,A310J,9740,با ضمانت-بیزنس-چارتری,ADB,IKA,1205,13108200
خمینی),04:00,5,Airtour,تهران,چهارشنبه 01 شهریور,در,01:00,A310J,9740,با ضمانت-سیستمی بیزنس,ADB,IKA,1204,13000000
خمینی),03:30,5,Airtour,تهران,چهارشنبه 22 شهریور,در,01:00,A310J,9740,با ضمانت-بیزنس-چارتری,ADB,IKA,1206,13108200
خمینی),03:30,7,Airtour,تهران,چهارشنبه 01 شهریور,در,01:00,A310Y,9740,با ضمانت-چارتری,ADB,IKA,1203,11599200
خمینی),04:00,7,Airtour,تهران,چهارشنبه 01 شهریور,در,01:00,A310Y,9740,با ضمانت-سیستمی,ADB,IKA,1202,11500000
خمینی),01:30,5,Qeshm,تهران,چهارشنبه 01 شهریور,در,23:00,AB6Y,2261,با ضمانت-چارتری,ADB,IKA,1201,11096200
خمینی),03:30,8,Airtour,تهران,جمعه 31 شهریور,در,01:00,A310Y,9740,با ضمانت-چارتری,ADB,IKA,1195,9084200
خمینی),04:00,8,Airtour,تهران,جمعه 31 شهریور,در,01:00,A310Y,9740,با ضمانت-سیستمی,ADB,IKA,1194,8500000
,,5,Iranair,,یکشنبه 02 مهر,,23:30,AirbusY,759,با ضمانت-چارتری,ADB,IKA,1192,15120200
